id,wikidata_id,wikidata_depicts,wikidata_image,wikidata_ims_id
013RJ006042,http://www.wikidata.org/entity/Q65621023,http://www.wikidata.org/entity/Q506938,,
013RJ009013,http://www.wikidata.org/entity/Q65621024,http://www.wikidata.org/entity/Q506938,,
013RJ012009,http://www.wikidata.org/entity/Q65621025,http://www.wikidata.org/entity/Q202730,,
013RJ012036,http://www.wikidata.org/entity/Q65621026,http://www.wikidata.org/entity/Q202730,,
013RJ012039,http://www.wikidata.org/entity/Q65621028,http://www.wikidata.org/entity/Q187817,,
013RJ012066,http://www.wikidata.org/entity/Q65621029,http://www.wikidata.org/entity/Q1532671,,
013RJ016005,http://www.wikidata.org/entity/Q65621030,http://www.wikidata.org/entity/Q187817,,
014AAN005003,http://www.wikidata.org/entity/Q65621031,http://www.wikidata.org/entity/Q429284,,
014AAN005004,http://www.wikidata.org/entity/Q65621032,http://www.wikidata.org/entity/Q202730,,
014AAN005015,http://www.wikidata.org/entity/Q65621033,,,
014AAN005019,http://www.wikidata.org/entity/Q65621034,http://www.wikidata.org/entity/Q202730,,
014AAN005022,http://www.wikidata.org/entity/Q65621035,http://www.wikidata.org/entity/Q202730,,
014AAN005025,http://www.wikidata.org/entity/Q65621036,http://www.wikidata.org/entity/Q429284,,
014AAN012009,http://www.wikidata.org/entity/Q65621037,http://www.wikidata.org/entity/Q429284,,
014AAN012017,http://www.wikidata.org/entity/Q65621038,http://www.wikidata.org/entity/Q429284,,
014AAN012018,http://www.wikidata.org/entity/Q65621039,http://www.wikidata.org/entity/Q429284,,
014AAN012021,http://www.wikidata.org/entity/Q65621040,http://www.wikidata.org/entity/Q202730,,
014AAN012023,http://www.wikidata.org/entity/Q65621041,http://www.wikidata.org/entity/Q202730,,
014AAN012024,http://www.wikidata.org/entity/Q65621042,http://www.wikidata.org/entity/Q202730,,
014AM001002,http://www.wikidata.org/entity/Q65621043,http://www.wikidata.org/entity/Q368051,,
014AM001006,http://www.wikidata.org/entity/Q65621044,http://www.wikidata.org/entity/Q2946148,,
014AM001009,http://www.wikidata.org/entity/Q65621045,http://www.wikidata.org/entity/Q894624,,
014AM001010,http://www.wikidata.org/entity/Q65621046,,,
014AM001011,http://www.wikidata.org/entity/Q65621048,,,
014AM001012,http://www.wikidata.org/entity/Q65621049,http://www.wikidata.org/entity/Q2946148,,
014AM001013,http://www.wikidata.org/entity/Q65621050,http://www.wikidata.org/entity/Q2946148,,
014AM001014,http://www.wikidata.org/entity/Q65621051,http://www.wikidata.org/entity/Q2946148,,
014AM002002,http://www.wikidata.org/entity/Q65621639,http://www.wikidata.org/entity/Q727335,,
014AM002003,http://www.wikidata.org/entity/Q65621054,http://www.wikidata.org/entity/Q3757943,,
014AM002004,http://www.wikidata.org/entity/Q65621055,http://www.wikidata.org/entity/Q2946148,,
014AM002005,http://www.wikidata.org/entity/Q65621056,,,
014AM002006,http://www.wikidata.org/entity/Q65621057,,,
014AM002007,http://www.wikidata.org/entity/Q65621511,,,
014AM002008,http://www.wikidata.org/entity/Q65621512,,,
014AM002011,http://www.wikidata.org/entity/Q65621640,http://www.wikidata.org/entity/Q10364907,,
014AM002012,http://www.wikidata.org/entity/Q65621061,http://www.wikidata.org/entity/Q2946148,,
014AM002013,http://www.wikidata.org/entity/Q65621062,http://www.wikidata.org/entity/Q429284,,
014AM002015,http://www.wikidata.org/entity/Q65621063,http://www.wikidata.org/entity/Q2946148,,
014AM002016,http://www.wikidata.org/entity/Q65621064,http://www.wikidata.org/entity/Q3380853,,
014AM002017,http://www.wikidata.org/entity/Q65621065,http://www.wikidata.org/entity/Q3909992,,
014AM002019,http://www.wikidata.org/entity/Q65621066,,,
014AM003001,http://www.wikidata.org/entity/Q65621067,http://www.wikidata.org/entity/Q1532671,,
014AM003005,http://www.wikidata.org/entity/Q65621068,,,
014AM003006,http://www.wikidata.org/entity/Q65621069,http://www.wikidata.org/entity/Q2408175,,
014AM003007,http://www.wikidata.org/entity/Q65621070,http://www.wikidata.org/entity/Q2946148,,
014AM003008,http://www.wikidata.org/entity/Q65621071,http://www.wikidata.org/entity/Q2946148,,
014AM003009,http://www.wikidata.org/entity/Q65621072,http://www.wikidata.org/entity/Q22039778,,
014AM003010,http://www.wikidata.org/entity/Q65621073,http://www.wikidata.org/entity/Q894624,,
014AM003012,http://www.wikidata.org/entity/Q65621074,,,
014AM003015,http://www.wikidata.org/entity/Q65621514,http://www.wikidata.org/entity/Q522559,,
014AM003017,http://www.wikidata.org/entity/Q65621076,http://www.wikidata.org/entity/Q2946148,,
014AM003018,http://www.wikidata.org/entity/Q65621077,,,
014AM003019,http://www.wikidata.org/entity/Q65621078,,,
014AM003020,http://www.wikidata.org/entity/Q65621079,http://www.wikidata.org/entity/Q2107829,,
014AM004003,http://www.wikidata.org/entity/Q65621080,http://www.wikidata.org/entity/Q202730,,
014AM005001,http://www.wikidata.org/entity/Q65621081,http://www.wikidata.org/entity/Q2946148,,
014AM005002,http://www.wikidata.org/entity/Q65621082,,,
014AM005003,http://www.wikidata.org/entity/Q65621083,http://www.wikidata.org/entity/Q2946148,,
014AM005004,http://www.wikidata.org/entity/Q65621084,http://www.wikidata.org/entity/Q2946148,,
014AM005005,http://www.wikidata.org/entity/Q65621085,http://www.wikidata.org/entity/Q2946148,,
014AM005006,http://www.wikidata.org/entity/Q65621086,http://www.wikidata.org/entity/Q2946148,,
014AM005007,http://www.wikidata.org/entity/Q65621515,http://www.wikidata.org/entity/Q2946148,,
014AM005008,http://www.wikidata.org/entity/Q65621516,http://www.wikidata.org/entity/Q2946148,,
014AM005009,http://www.wikidata.org/entity/Q65621517,http://www.wikidata.org/entity/Q2946148,,
014AM005011,http://www.wikidata.org/entity/Q65621518,http://www.wikidata.org/entity/Q2946148,,
014AM005012,http://www.wikidata.org/entity/Q65621091,,,
014AM005013,http://www.wikidata.org/entity/Q65621092,http://www.wikidata.org/entity/Q2946148,,
014AM005014,http://www.wikidata.org/entity/Q65621093,http://www.wikidata.org/entity/Q2946148,,
014AM005015,http://www.wikidata.org/entity/Q65621094,http://www.wikidata.org/entity/Q2946148,,
014AM005016,http://www.wikidata.org/entity/Q65621095,http://www.wikidata.org/entity/Q2946148,,
014AM005017,http://www.wikidata.org/entity/Q65621096,http://www.wikidata.org/entity/Q2946148,,
014AM005018,http://www.wikidata.org/entity/Q65621097,http://www.wikidata.org/entity/Q2946148,,
014AM005019,http://www.wikidata.org/entity/Q65621519,,,
014AM005020,http://www.wikidata.org/entity/Q65621520,http://www.wikidata.org/entity/Q2946148,,
014AM005021,http://www.wikidata.org/entity/Q65621100,http://www.wikidata.org/entity/Q2946148,,
014AM005022,http://www.wikidata.org/entity/Q65621521,,,
014AM005023,http://www.wikidata.org/entity/Q65621102,http://www.wikidata.org/entity/Q2946148,,
014AM005024,http://www.wikidata.org/entity/Q65621103,http://www.wikidata.org/entity/Q2946148,,
014AM005025,http://www.wikidata.org/entity/Q65621104,,,
014AM005026,http://www.wikidata.org/entity/Q65621522,http://www.wikidata.org/entity/Q2946148,,
014AM005027,http://www.wikidata.org/entity/Q65621523,http://www.wikidata.org/entity/Q2946148,,
014AM005028,http://www.wikidata.org/entity/Q65621524,http://www.wikidata.org/entity/Q2946148,,
014AM005029,http://www.wikidata.org/entity/Q65621525,http://www.wikidata.org/entity/Q2946148,,
014AM005030,http://www.wikidata.org/entity/Q65621109,,,
014AM005031,http://www.wikidata.org/entity/Q65621110,http://www.wikidata.org/entity/Q2946148,,
014AM005032,http://www.wikidata.org/entity/Q65621526,http://www.wikidata.org/entity/Q2946148,,
014AM005033,http://www.wikidata.org/entity/Q65621527,http://www.wikidata.org/entity/Q2946148,,
014AM005034,http://www.wikidata.org/entity/Q65621528,http://www.wikidata.org/entity/Q2946148,,
014AM006001,http://www.wikidata.org/entity/Q65621114,http://www.wikidata.org/entity/Q202730,,
014AM006002,http://www.wikidata.org/entity/Q65621115,http://www.wikidata.org/entity/Q202730,,
014AM006003,http://www.wikidata.org/entity/Q65621116,http://www.wikidata.org/entity/Q202730,,
014AM006004,http://www.wikidata.org/entity/Q65621117,http://www.wikidata.org/entity/Q202730,,
014AM006005,http://www.wikidata.org/entity/Q65621118,http://www.wikidata.org/entity/Q202730,,
014AM006006,http://www.wikidata.org/entity/Q65621120,http://www.wikidata.org/entity/Q202730,,
014AM006007,http://www.wikidata.org/entity/Q65621121,http://www.wikidata.org/entity/Q202730,,
014AM006008,http://www.wikidata.org/entity/Q65621122,http://www.wikidata.org/entity/Q202730,,
014AM006009,http://www.wikidata.org/entity/Q65621529,http://www.wikidata.org/entity/Q202730,,
014AM006010,http://www.wikidata.org/entity/Q65621124,http://www.wikidata.org/entity/Q202730,,
014AM006011,http://www.wikidata.org/entity/Q65621125,http://www.wikidata.org/entity/Q202730,,
014AM007001,http://www.wikidata.org/entity/Q65621126,http://www.wikidata.org/entity/Q4828121,,
014AM007005,http://www.wikidata.org/entity/Q65621127,http://www.wikidata.org/entity/Q2946148,,
014AM008001,http://www.wikidata.org/entity/Q65621128,http://www.wikidata.org/entity/Q522559,,
014AM008002,http://www.wikidata.org/entity/Q65621129,http://www.wikidata.org/entity/Q995561,,
014AM008003,http://www.wikidata.org/entity/Q65621130,http://www.wikidata.org/entity/Q894624,,
014AM008004,http://www.wikidata.org/entity/Q65621530,http://www.wikidata.org/entity/Q429284,,
014AM010002,http://www.wikidata.org/entity/Q65621132,http://www.wikidata.org/entity/Q522559,,
014AM010003,http://www.wikidata.org/entity/Q65621133,,,
014AM010004,http://www.wikidata.org/entity/Q65621135,http://www.wikidata.org/entity/Q2946148,,
014AM010005,http://www.wikidata.org/entity/Q65621136,,,
014AM010007,http://www.wikidata.org/entity/Q65621137,,,
014AM010008,http://www.wikidata.org/entity/Q65621138,,,
014AM010009,http://www.wikidata.org/entity/Q65621139,http://www.wikidata.org/entity/Q2946148,,
014AM010011,http://www.wikidata.org/entity/Q65621140,http://www.wikidata.org/entity/Q522559,,
014AM010012,http://www.wikidata.org/entity/Q65621141,http://www.wikidata.org/entity/Q1898482,,
014AM010015,http://www.wikidata.org/entity/Q65621142,http://www.wikidata.org/entity/Q2946148,,
014AM010016,http://www.wikidata.org/entity/Q65621143,http://www.wikidata.org/entity/Q522559,,
014AM010019,http://www.wikidata.org/entity/Q65621531,,,
014AM010020,http://www.wikidata.org/entity/Q65621146,http://www.wikidata.org/entity/Q2946148,,
014AM010022,http://www.wikidata.org/entity/Q65621147,,,
014AM012001,http://www.wikidata.org/entity/Q65621148,http://www.wikidata.org/entity/Q2946148,,
014AM012002,http://www.wikidata.org/entity/Q65621149,,,
014AM012004,http://www.wikidata.org/entity/Q65621150,http://www.wikidata.org/entity/Q1532671,,
014AM012008,http://www.wikidata.org/entity/Q65621151,http://www.wikidata.org/entity/Q2946148,,
014AM012010,http://www.wikidata.org/entity/Q65621152,http://www.wikidata.org/entity/Q10353359,,
014AM012012,http://www.wikidata.org/entity/Q65621153,http://www.wikidata.org/entity/Q10332478,,
014AM012013,http://www.wikidata.org/entity/Q65621154,http://www.wikidata.org/entity/Q522559,,
014AM012014,http://www.wikidata.org/entity/Q65621155,http://www.wikidata.org/entity/Q2946148,,
014AM012016,http://www.wikidata.org/entity/Q65621156,http://www.wikidata.org/entity/Q2946148,,
014AM012017,http://www.wikidata.org/entity/Q65621157,http://www.wikidata.org/entity/Q2946148,,
014AM012022,http://www.wikidata.org/entity/Q65621158,http://www.wikidata.org/entity/Q2946148,,
014AM012023,http://www.wikidata.org/entity/Q65621641,http://www.wikidata.org/entity/Q522559,,
014AM012026,http://www.wikidata.org/entity/Q65621160,,,
014AM012027,http://www.wikidata.org/entity/Q65621161,http://www.wikidata.org/entity/Q2946148,,
014AM012028,http://www.wikidata.org/entity/Q65621162,http://www.wikidata.org/entity/Q2107829,,
014AM012029,http://www.wikidata.org/entity/Q65621163,http://www.wikidata.org/entity/Q894624,,
014AM012030,http://www.wikidata.org/entity/Q65621164,http://www.wikidata.org/entity/Q2946148,,
014AM012031,http://www.wikidata.org/entity/Q65621165,http://www.wikidata.org/entity/Q522559,,
014AM012032,http://www.wikidata.org/entity/Q65621166,,,
014AM012033,http://www.wikidata.org/entity/Q65621167,http://www.wikidata.org/entity/Q2946148,,
014AM012034,http://www.wikidata.org/entity/Q65621168,http://www.wikidata.org/entity/Q579694,,
014AM012035,http://www.wikidata.org/entity/Q65621169,http://www.wikidata.org/entity/Q991717,,
014AM012036,http://www.wikidata.org/entity/Q65621170,http://www.wikidata.org/entity/Q10316374,,
014AM012037,http://www.wikidata.org/entity/Q65621171,http://www.wikidata.org/entity/Q2946148,,
014AM012038,http://www.wikidata.org/entity/Q65621172,,,
014AM012040,http://www.wikidata.org/entity/Q65621173,,,
014AM012041,http://www.wikidata.org/entity/Q65621174,,,
014AM012042,http://www.wikidata.org/entity/Q65621175,http://www.wikidata.org/entity/Q894624,,
014AM012043,http://www.wikidata.org/entity/Q65621176,,,
014AM012044,http://www.wikidata.org/entity/Q65621177,http://www.wikidata.org/entity/Q2946148,,
014AM012045,http://www.wikidata.org/entity/Q65621178,http://www.wikidata.org/entity/Q2946148,,
014AM012048,http://www.wikidata.org/entity/Q65621181,http://www.wikidata.org/entity/Q14942956,,
014AM012049,http://www.wikidata.org/entity/Q65621182,,,
014AM012050,http://www.wikidata.org/entity/Q65621183,http://www.wikidata.org/entity/Q995561,,
014AM012051,http://www.wikidata.org/entity/Q65621184,http://www.wikidata.org/entity/Q2946148,,
014AM012053,http://www.wikidata.org/entity/Q65621186,,,
014AM012054,http://www.wikidata.org/entity/Q65621187,http://www.wikidata.org/entity/Q12117134,,
014AM012055,http://www.wikidata.org/entity/Q65621188,http://www.wikidata.org/entity/Q3951222,,
014AM012056,http://www.wikidata.org/entity/Q65621189,http://www.wikidata.org/entity/Q2946148,,
014AM012057,http://www.wikidata.org/entity/Q65621190,http://www.wikidata.org/entity/Q1532671,,
014AM012058,http://www.wikidata.org/entity/Q65621191,,,
014AM012059,http://www.wikidata.org/entity/Q65621192,http://www.wikidata.org/entity/Q894624,,
014AM012060,http://www.wikidata.org/entity/Q65621193,http://www.wikidata.org/entity/Q10353359,,
014AM012061,http://www.wikidata.org/entity/Q65621194,http://www.wikidata.org/entity/Q1274003,,
014AM012062,http://www.wikidata.org/entity/Q65621196,http://www.wikidata.org/entity/Q894624,,
014AM012063,http://www.wikidata.org/entity/Q65621197,http://www.wikidata.org/entity/Q2946148,,
014AM012064,http://www.wikidata.org/entity/Q65621533,http://www.wikidata.org/entity/Q2946148,,
014AM012065,http://www.wikidata.org/entity/Q65621199,http://www.wikidata.org/entity/Q2946148,,
014AM012066,http://www.wikidata.org/entity/Q65621200,http://www.wikidata.org/entity/Q2946148,,
014AM012067,http://www.wikidata.org/entity/Q65621201,http://www.wikidata.org/entity/Q894624,,
014AM012068,http://www.wikidata.org/entity/Q65621202,http://www.wikidata.org/entity/Q2946148,,
014AM012069,http://www.wikidata.org/entity/Q65621203,,,
014AM012070,http://www.wikidata.org/entity/Q65621204,http://www.wikidata.org/entity/Q894624,,
014AM012071,http://www.wikidata.org/entity/Q65621205,http://www.wikidata.org/entity/Q2946148,,
014AM012072,http://www.wikidata.org/entity/Q65621206,,,
014AM012075,http://www.wikidata.org/entity/Q65621207,,,
014AM012076,http://www.wikidata.org/entity/Q65621534,,,
014AM014001,http://www.wikidata.org/entity/Q65621209,,,
014AM014002,http://www.wikidata.org/entity/Q65621210,http://www.wikidata.org/entity/Q2946148,,
014AM015001,http://www.wikidata.org/entity/Q65621211,http://www.wikidata.org/entity/Q894624,,
014AM015009,http://www.wikidata.org/entity/Q65621212,http://www.wikidata.org/entity/Q894624,,
014AM015010,http://www.wikidata.org/entity/Q65621213,http://www.wikidata.org/entity/Q894624,,
014AM015012,http://www.wikidata.org/entity/Q65621214,,,
014AM016001,http://www.wikidata.org/entity/Q65621215,http://www.wikidata.org/entity/Q1898482,,
014AM016002,http://www.wikidata.org/entity/Q65621216,,,
014AM016003,http://www.wikidata.org/entity/Q65621217,,,
014AM016005,http://www.wikidata.org/entity/Q65621218,,,
014AM017001,http://www.wikidata.org/entity/Q65621219,,,
014AM017002,http://www.wikidata.org/entity/Q65621220,http://www.wikidata.org/entity/Q10353359,,
014AM017003,http://www.wikidata.org/entity/Q65621221,http://www.wikidata.org/entity/Q2946148,,
014AM017004,http://www.wikidata.org/entity/Q65621222,,,
014AM017005,http://www.wikidata.org/entity/Q65621223,,,
014AM017006,http://www.wikidata.org/entity/Q65621224,,,
014AM018001,http://www.wikidata.org/entity/Q65621225,http://www.wikidata.org/entity/Q506938,,
014AM018002,http://www.wikidata.org/entity/Q65621226,http://www.wikidata.org/entity/Q894624,,
014AM018003,http://www.wikidata.org/entity/Q65621535,,,
014AM019001,http://www.wikidata.org/entity/Q65621228,http://www.wikidata.org/entity/Q1558720,,
014AM019002,http://www.wikidata.org/entity/Q65621229,http://www.wikidata.org/entity/Q1558720,,
014AM019004,http://www.wikidata.org/entity/Q65621536,,,
014AM019005,http://www.wikidata.org/entity/Q65621537,http://www.wikidata.org/entity/Q1558720,,
014AM019006,http://www.wikidata.org/entity/Q65621538,http://www.wikidata.org/entity/Q1558720,,
014AM019007,http://www.wikidata.org/entity/Q65621539,http://www.wikidata.org/entity/Q1558720,,
014AM019008,http://www.wikidata.org/entity/Q65621540,http://www.wikidata.org/entity/Q1558720,,
014AM019009,http://www.wikidata.org/entity/Q65621543,http://www.wikidata.org/entity/Q1558720,,
014AM019010,http://www.wikidata.org/entity/Q65621541,http://www.wikidata.org/entity/Q1558720,,
014AM019011,http://www.wikidata.org/entity/Q65621542,http://www.wikidata.org/entity/Q1558720,,
014AM019013,http://www.wikidata.org/entity/Q65621544,,,
014AM019015,http://www.wikidata.org/entity/Q65621545,http://www.wikidata.org/entity/Q1558720,,
014GL03-01,http://www.wikidata.org/entity/Q65621240,http://www.wikidata.org/entity/Q1532671,,
014GL03-02,http://www.wikidata.org/entity/Q65621241,http://www.wikidata.org/entity/Q10353359,,
014GL04-01,http://www.wikidata.org/entity/Q65621242,http://www.wikidata.org/entity/Q2946148,,
014GL05,http://www.wikidata.org/entity/Q65621243,,,
014GL09,http://www.wikidata.org/entity/Q65621244,http://www.wikidata.org/entity/Q894624,,
014GL10,http://www.wikidata.org/entity/Q65621245,http://www.wikidata.org/entity/Q894624,,
014GL11,http://www.wikidata.org/entity/Q65621246,http://www.wikidata.org/entity/Q2618570,,
014GL12,http://www.wikidata.org/entity/Q65621247,,,
014GL15,http://www.wikidata.org/entity/Q65621248,http://www.wikidata.org/entity/Q894624,,
014GL18,http://www.wikidata.org/entity/Q65621249,,,
014GL20,http://www.wikidata.org/entity/Q64007185,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q10332478,,
014GL21,http://www.wikidata.org/entity/Q65621250,,,
014GL24,http://www.wikidata.org/entity/Q65621251,http://www.wikidata.org/entity/Q3757943,,
014GL27,http://www.wikidata.org/entity/Q65621252,http://www.wikidata.org/entity/Q2946148,,
014GL29,http://www.wikidata.org/entity/Q65621253,http://www.wikidata.org/entity/Q10353440,,
014GL31,http://www.wikidata.org/entity/Q65621254,http://www.wikidata.org/entity/Q894624,,
014GL32,http://www.wikidata.org/entity/Q65621255,,,
014GL33,http://www.wikidata.org/entity/Q65621256,http://www.wikidata.org/entity/Q894624,,
014GL34,http://www.wikidata.org/entity/Q65621257,http://www.wikidata.org/entity/Q2946148,,
014GL36,http://www.wikidata.org/entity/Q65621258,http://www.wikidata.org/entity/Q1532671,,
014GL39,http://www.wikidata.org/entity/Q65621259,,,
014GL40,http://www.wikidata.org/entity/Q65621260,http://www.wikidata.org/entity/Q2107829,,
014GL42,http://www.wikidata.org/entity/Q65621261,,,
014GL43,http://www.wikidata.org/entity/Q65621262,http://www.wikidata.org/entity/Q894624,,
014GLAS000,http://www.wikidata.org/entity/Q64176696,,,
014GLAS001,http://www.wikidata.org/entity/Q64214676,http://www.wikidata.org/entity/Q10284072; http://www.wikidata.org/entity/Q10332478; http://www.wikidata.org/entity/Q18473636; http://www.wikidata.org/entity/Q64355145; http://www.wikidata.org/entity/Q64363860,,
014GLAS002,http://www.wikidata.org/entity/Q64214677,http://www.wikidata.org/entity/Q10284072; http://www.wikidata.org/entity/Q10332478; http://www.wikidata.org/entity/Q18473636; http://www.wikidata.org/entity/Q64355145; http://www.wikidata.org/entity/Q64363860,,
014GLAS003,http://www.wikidata.org/entity/Q64214678,http://www.wikidata.org/entity/Q2820360; http://www.wikidata.org/entity/Q4796418; http://www.wikidata.org/entity/Q5997836,,
014GLAS004,http://www.wikidata.org/entity/Q64214679,http://www.wikidata.org/entity/Q82312; http://www.wikidata.org/entity/Q64363860; http://www.wikidata.org/entity/Q64364849,,
014GLAS005,http://www.wikidata.org/entity/Q64214680,http://www.wikidata.org/entity/Q82312; http://www.wikidata.org/entity/Q64363860,,
014GLAS006,http://www.wikidata.org/entity/Q64214681,http://www.wikidata.org/entity/Q18464632; http://www.wikidata.org/entity/Q64369270,,
014GLAS007,http://www.wikidata.org/entity/Q64214682,http://www.wikidata.org/entity/Q18464632,,
014GLAS008,http://www.wikidata.org/entity/Q64214683,http://www.wikidata.org/entity/Q10375641; http://www.wikidata.org/entity/Q18464632,,
014GLAS009,http://www.wikidata.org/entity/Q64214684,http://www.wikidata.org/entity/Q10375641,,
014GLAS010,http://www.wikidata.org/entity/Q64214685,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q10301100,,
014GLAS011,http://www.wikidata.org/entity/Q64214686,http://www.wikidata.org/entity/Q64374218; http://www.wikidata.org/entity/Q64374254,,
014GLAS012,http://www.wikidata.org/entity/Q64214687,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q506938; http://www.wikidata.org/entity/Q10304229; http://www.wikidata.org/entity/Q10352795,,
014GLAS013,http://www.wikidata.org/entity/Q64214688,http://www.wikidata.org/entity/Q10304229; http://www.wikidata.org/entity/Q10352795,,
014GLAS014,http://www.wikidata.org/entity/Q64214689,http://www.wikidata.org/entity/Q6033586,,
014GLAS015,http://www.wikidata.org/entity/Q64214690,http://www.wikidata.org/entity/Q6033586; http://www.wikidata.org/entity/Q18464632,,
014GLAS016,http://www.wikidata.org/entity/Q64214691,http://www.wikidata.org/entity/Q5997836,,
014GLAS017,http://www.wikidata.org/entity/Q64214692,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q1274003; http://www.wikidata.org/entity/Q10353440,,
014GLAS018,http://www.wikidata.org/entity/Q64214693,,,
014GLAS019,http://www.wikidata.org/entity/Q64214694,http://www.wikidata.org/entity/Q10332478; http://www.wikidata.org/entity/Q10353440; http://www.wikidata.org/entity/Q30933803,,
014GLAS020,http://www.wikidata.org/entity/Q64214695,http://www.wikidata.org/entity/Q3951222; http://www.wikidata.org/entity/Q10332504; http://www.wikidata.org/entity/Q30938301,,
014GLAS021,http://www.wikidata.org/entity/Q64214696,http://www.wikidata.org/entity/Q3676550; http://www.wikidata.org/entity/Q10298377,,
014GLAS022,http://www.wikidata.org/entity/Q64214697,http://www.wikidata.org/entity/Q3676550; http://www.wikidata.org/entity/Q10298377,,
014GLAS023,http://www.wikidata.org/entity/Q64214698,http://www.wikidata.org/entity/Q178725; http://www.wikidata.org/entity/Q3949480; http://www.wikidata.org/entity/Q22036776; http://www.wikidata.org/entity/Q64579498; http://www.wikidata.org/entity/Q64579539,,
014GLAS024,http://www.wikidata.org/entity/Q64214699,http://www.wikidata.org/entity/Q178725; http://www.wikidata.org/entity/Q3949480; http://www.wikidata.org/entity/Q22036776; http://www.wikidata.org/entity/Q64579498; http://www.wikidata.org/entity/Q64579539,,
014GLAS025,http://www.wikidata.org/entity/Q64214700,http://www.wikidata.org/entity/Q178725; http://www.wikidata.org/entity/Q3949480; http://www.wikidata.org/entity/Q22036776; http://www.wikidata.org/entity/Q64579498; http://www.wikidata.org/entity/Q64579539,,
014GLAS026,http://www.wikidata.org/entity/Q64214701,http://www.wikidata.org/entity/Q3757943; http://www.wikidata.org/entity/Q64579876,,
014GLAS027,http://www.wikidata.org/entity/Q65621263,,,
014GLAS028,http://www.wikidata.org/entity/Q64214702,http://www.wikidata.org/entity/Q3757943,,
014GLAS029,http://www.wikidata.org/entity/Q64214704,http://www.wikidata.org/entity/Q1850416; http://www.wikidata.org/entity/Q2408175,,
014GLAS030,http://www.wikidata.org/entity/Q64214705,http://www.wikidata.org/entity/Q1579892; http://www.wikidata.org/entity/Q14947966; http://www.wikidata.org/entity/Q64354277,,
014GLAS031,http://www.wikidata.org/entity/Q64214706,http://www.wikidata.org/entity/Q980992; http://www.wikidata.org/entity/Q14947966; http://www.wikidata.org/entity/Q18482636,,
014GLAS032,http://www.wikidata.org/entity/Q64214707,http://www.wikidata.org/entity/Q10300392; http://www.wikidata.org/entity/Q18482636; http://www.wikidata.org/entity/Q20060669; http://www.wikidata.org/entity/Q22068967; http://www.wikidata.org/entity/Q64177106,,
014GLAS033,http://www.wikidata.org/entity/Q64214708,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q224101; http://www.wikidata.org/entity/Q10332478,,
014GLAS034,http://www.wikidata.org/entity/Q64214709,http://www.wikidata.org/entity/Q1532671; http://www.wikidata.org/entity/Q10332478; http://www.wikidata.org/entity/Q18482636; http://www.wikidata.org/entity/Q64177106,,
014GLAS036,http://www.wikidata.org/entity/Q64214711,http://www.wikidata.org/entity/Q10332462; http://www.wikidata.org/entity/Q14947966,,
014GLAS037,http://www.wikidata.org/entity/Q64214712,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q980992; http://www.wikidata.org/entity/Q10300392; http://www.wikidata.org/entity/Q22068967; http://www.wikidata.org/entity/Q64177106,,
014GLAS038,http://www.wikidata.org/entity/Q64214713,http://www.wikidata.org/entity/Q210722; http://www.wikidata.org/entity/Q1142766; http://www.wikidata.org/entity/Q10300392; http://www.wikidata.org/entity/Q22068967,,
014GLAS039,http://www.wikidata.org/entity/Q64214714,http://www.wikidata.org/entity/Q1532671,,
014GLAS040,http://www.wikidata.org/entity/Q64214715,http://www.wikidata.org/entity/Q991717,,
014GLAS041,http://www.wikidata.org/entity/Q64214716,,,
014GLAS042,http://www.wikidata.org/entity/Q64007188,http://www.wikidata.org/entity/Q1532671; http://www.wikidata.org/entity/Q64177106,,
014GLAS043,http://www.wikidata.org/entity/Q64214717,http://www.wikidata.org/entity/Q1532671,,
014GLAS044,http://www.wikidata.org/entity/Q64214718,,,
014GLAS045,http://www.wikidata.org/entity/Q64214719,,,
014GLAS046,http://www.wikidata.org/entity/Q64214720,,,
014GLAS047,http://www.wikidata.org/entity/Q64214721,,,
014GLAS048,http://www.wikidata.org/entity/Q64214722,,,
014GLAS049,http://www.wikidata.org/entity/Q64214723,http://www.wikidata.org/entity/Q64354484,,
014GLAS050,http://www.wikidata.org/entity/Q64214724,,,
014GLAS051,http://www.wikidata.org/entity/Q64214725,,,
014GLAS052,http://www.wikidata.org/entity/Q64214726,http://www.wikidata.org/entity/Q10316374,,
014GLAS053,http://www.wikidata.org/entity/Q64214727,,,
014GLAS054,http://www.wikidata.org/entity/Q64214728,,,
014GLAS055,http://www.wikidata.org/entity/Q64214729,http://www.wikidata.org/entity/Q894624,,
014GLAS056,http://www.wikidata.org/entity/Q64214730,,,
014GLAS057,http://www.wikidata.org/entity/Q65621264,,,
014GLAS058,http://www.wikidata.org/entity/Q65621546,,,
014GLAS059,http://www.wikidata.org/entity/Q64214733,,,
014GLAS060,http://www.wikidata.org/entity/Q64214734,http://www.wikidata.org/entity/Q894624,,
014GLAS061,http://www.wikidata.org/entity/Q64214735,http://www.wikidata.org/entity/Q894624,,
