id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height,img_hd,img_sd,a,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict,omeka_url
0072137cx008-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.890337,-43.177417999999996,16.45,-121.43,91.17,50.0,"POLYGON ((-43.17741826857458 -22.89033742793338, -43.17957770607138 -22.89333457201226, -43.17988619579702 -22.89312514598754, -43.1801709165742 -22.8928888723464, -43.18042912635582 -22.89262802666703, -43.1806583384674 -22.89234512116996, -43.18085634555416 -22.89204288051882, -43.18102124083581 -22.89172421557538, -43.18115143646467 -22.8913921953618, -43.18124567881041 -22.89105001750026, -43.18129852532917 -22.89073999441347, -43.17741826857458 -22.89033742793338))",,,,,,,
0072137cx008-04,"Praça XV de novembro, chafariz do Mestre Valentim e, ao fundo, estação das barcas",,Marc Ferrez,,1895-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Centro,False,"37,0","21,0",,,,,,,,,,,,,http://www.wikidata.org/entity/Q65620744,,,http://www.wikidata.org/entity/Q2946148 Centro,
0072137cx008-06,"Praça XV de Novembro, à esquerda o Paço Imperial, à direita o Arco dos Teles  e a frente as Igrejas do Carmo e....",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.90269,-43.173852000000004,17.62,-126.54,88.31,69.2,"POLYGON ((-43.17385179999999 -22.90269030300002, -43.17609793609423 -22.90876438340513, -43.1767334608767 -22.90853232985458, -43.17734123011403 -22.90824401222293, -43.17791539011586 -22.90790220751556, -43.17845041102535 -22.90751020788943, -43.17894114008941 -22.90707178893285, -43.17938285129061 -22.90659117328845, -43.17977129086233 -22.90607298997028, -43.18010271824895 -22.90552222976775, -43.18037394211682 -22.90494419716607, -43.18058235106946 -22.9043444592473, -43.18072593877235 -22.90372879206423, -43.18080332324583 -22.90310312500434, -43.18081396471453 -22.90290178211756, -43.17385179999999 -22.90269030300002))",,,,,,,
0072137cx008-07,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx009-01,Panorama do centro do Rio,"Panorama do centro do Rio, Praça XV, Rua Primeiro de Março, Mosteiro de São Bento,Candelária, Ilha das Cobras, Igreja de Nossa Senhora do Carmo (antiga Sé).",Marc Ferrez,,,,NEGATIVO/ Vidro,,,Centro,False,,,,,,,,,,,,,,,,,,,
0072137cx009-02,Panorama do centro do Rio,"Panorama do centro do Rio, Praça XV, Rua Primeiro de Março, Mosteiro de São Bento,Candelária, Ilha das Cobras, Igreja de Nossa Senhora do Carmo (antiga Sé).",Marc Ferrez,,,,NEGATIVO/ Vidro,,,Centro,False,,,,,,,,,,,,,,,,,,,
0072137cx009-06,Panorama do centro do Rio,"Panorama do centro do Rio, Praça XV, Rua Primeiro de Março, Mosteiro de São Bento,Candelária, Ilha das Cobras, Igreja de Nossa Senhora do Carmo (antiga Sé).",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0",Centro,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx010-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",São Cristóvão,False,"37,0","21,0",,,,-22.903655999999998,-43.223485,47.17,-132.74,89.11,49.2,"POLYGON ((-43.22348496912105 -22.90365631340744, -43.22499046332722 -22.90697553943457, -43.22533640731425 -22.90682362575694, -43.22566451969394 -22.90664120852203, -43.22597164042846 -22.90643004462671, -43.2262548116941 -22.90619216782385, -43.2265113063699 -22.90592986913124, -43.22673865430242 -22.90564567476262, -43.2269346660934 -22.90534232179376, -43.22709745418164 -22.90502273179797, -43.22719554042521 -22.90477773564277, -43.22348496912105 -22.90365631340744))",,,,,,,
0072137cx010-05,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,21 x 37,,False,,,,,,-22.902698,-43.173867,20.47,63.88,83.93,60.6,"POLYGON ((-43.17386723270639 -22.90269836498883, -43.17170451736274 -22.89970313594599, -43.17139622769506 -22.89991283048607, -43.17111173369494 -22.90014935087953, -43.17085377516521 -22.90041041943965, -43.17062483641494 -22.90069352206753, -43.17042712233309 -22.90099593245913, -43.17026253715104 -22.9013147383561, -43.17013266609857 -22.90164686958784, -43.1700387601301 -22.9019891276349, -43.16998172386872 -22.9023382164292, -43.16996210688419 -22.90269077409446, -43.16997227987265 -22.90295800980615, -43.17386723270639 -22.90269836498883))",,,,,,,
0072137cx010-07,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.902723,-43.173863,14.91,119.3,87.0,59.8,"POLYGON ((-43.17386334758758 -22.90272314399516, -43.16995845301298 -22.90268324677701, -43.16997300582565 -22.90303601262427, -43.1700250250145 -22.90338576582246, -43.17011400988795 -22.9037291380209, -43.1702391037339 -22.90406282229677, -43.17039910206036 -22.90438360500499, -43.17059246418647 -22.90468839673055, -43.17081732807281 -22.90497426204518, -43.17107152824834 -22.90523844778165, -43.17135261666156 -22.9054784095532, -43.1716578862552 -22.90569183626248, -43.17186518573643 -22.90581386451619, -43.17386334758758 -22.90272314399516))",,,,,,,
0072137cx012-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 37,0 cm",,False,"37,0","20,0",,,,-22.899506,-43.194912,89.36,-30.16,85.54,50.0,"POLYGON ((-43.19491249697121 -22.89950599586423, -43.20886999411417 -22.89055545424551, -43.20785043311501 -22.88933829889103, -43.20670630064164 -22.88821906170912, -43.20544861564537 -22.88720851901751, -43.20408948956509 -22.88631640036593, -43.20264200971666 -22.88555129493236, -43.20112011332454 -22.88492056889714, -43.19953845340621 -22.88443029458726, -43.19791225779682 -22.8840851920698, -43.19643905635931 -22.88390277908623, -43.19491249697121 -22.89950599586423))",,,,,,,
0072137cx012-01t,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,,False,,,,,,,,,,,,,,,,,,,
0072137cx012-02,,"Vista do Pão de Açúcar tomada do Morro São Judas Tadeu (morro da Rua Alice), possivelmente pouco acima da Igreja São Judas Tadeu.",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 20,0 x 37,0 cm",,False,"37,0","20,0",,,,,,,,,,,,,,,,,
0072137cx012-03,Vista de Copacabana,Vista de Copacabana tomada do Leme,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 36,0 cm",Copacabana,False,"36,0","20,0",,,,-22.957413,-43.169754,249.48,-125.28,86.37,55.4,"POLYGON ((-43.16975439825865 -22.9574129088501, -43.19453604659085 -23.00222287356445, -43.19918791674922 -22.99977040753695, -43.20355606019615 -22.99690991422181, -43.20759839054369 -22.9936689667077, -43.21127597011983 -22.99007880326961, -43.21455338525654 -22.98617402551891, -43.21739908720585 -22.98199226415563, -43.21978569540639 -22.97757381558115, -43.22169026020205 -22.97296125290867, -43.22309448252037 -22.96819901515289, -43.22389372039669 -22.96400350494442, -43.16975439825865 -22.9574129088501))",,,,,,,
0072137cx012-04,Vista do Centro do Rio,"Vista do Centro do Rio, Pão de Açúcar, entrada da Baía de Guanabara,Morro do castelo, Morro de Santo Antônio, Arcos da Lapa, Palácio do Itamarati, Estação de Ferro Central do Brazil, quartel general do campo da aclamação, Igreja do Santíssimo sacramento ( antiga Sé av passos) tomada do Morro do Pinto ( Santo Cristo).",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 36,5 cm",Centro,False,"36,5","20,0",,,,-22.900879,-43.195539000000004,118.24,118.94,87.52,52.2,"POLYGON ((-43.19553890140704 -22.90087901983242, -43.16121923810565 -22.9024527835177, -43.16155157067696 -22.90554399218536, -43.162211253409 -22.90859030772569, -43.16319195411552 -22.9115623884615, -43.16448424694109 -22.91443160583357, -43.16607570241248 -22.91717032033161, -43.16795100652439 -22.91975214796118, -43.17009210773663 -22.92215221466937, -43.17247839048584 -22.92434739626617, -43.17508687355361 -22.92631654151669, -43.17583894697403 -22.92681525763407, -43.19553890140704 -22.90087901983242))",,,,,,,
0072137cx012-05,Vista da Alfândega e Porto do Rio de Janeiro a partir da Gamboa,,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 37,0 cm",Gamboa,False,"37,0","20,0",,,,-22.899082999999997,-43.194689000000004,85.95,-42.08,85.33,60.0,"POLYGON ((-43.19468860764405 -22.89908330566506, -43.20977636237711 -22.8945883182286, -43.20922538053411 -22.8932476531742, -43.20853441963478 -22.89196319256326, -43.20771013692744 -22.89074730468688, -43.2067604728179 -22.88961169721518, -43.20569457431803 -22.88856730452266, -43.20452270690799 -22.88762418246667, -43.20325615566282 -22.88679141162912, -43.20190711659609 -22.88607700994988, -43.20048857926578 -22.88548785559031, -43.19901420177107 -22.88502962076639, -43.19800725310517 -22.88479909581699, -43.19468860764405 -22.89908330566506))",,,,,,,
0072137cx012-06,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 37,0 cm
i/sp: 21,0 x 37,0 cm

i/sp: 21,0 x 37,0 cm
i/sp: 21,0 x 37,0 cm",,False,"37,0","20,0",,,,-22.9062,-43.175016,66.86,65.1,87.86,50.0,"POLYGON ((-43.17501561260071 -22.90620028619424, -43.16098450733382 -22.89085058823483, -43.15941883441669 -22.89219133457071, -43.158003320612 -22.89366698815273, -43.15675159920599 -22.89526334178765, -43.15567572781377 -22.89696502569494, -43.15478607214862 -22.89875565537345, -43.15409120602258 -22.90061798925293, -43.15359782854807 -22.90253409461788, -43.15331069934646 -22.90448552021026, -43.15323090773501 -22.90623458494087, -43.17501561260071 -22.90620028619424))",,,,,,,
0072137cx012-07,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Corcovado,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx012-08,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Glória,False,"37,0","21,0",,,,-22.926022,-43.181646,101.24,64.32,87.29,58.2,"POLYGON ((-43.181645501426 -22.92602200721672, -43.16581249403161 -22.90532505711399, -43.16368630560857 -22.90685402703235, -43.1617330009193 -22.90856757869184, -43.15997139064095 -22.91044921631887, -43.15841844216508 -22.9124808253167, -43.15708911611151 -22.91464284646535, -43.1559962220628 -22.9169144640462, -43.15515029491556 -22.91927380608856, -43.15455949305065 -22.92169815481848, -43.15422951931671 -22.9241641652902, -43.15416356560567 -22.92664809010067, -43.15420509045213 -22.92754869886668, -43.181645501426 -22.92602200721672))",,,http://www.wikidata.org/entity/Q65620746,,,http://www.wikidata.org/entity/Q1532671 Glória,
0072137cx012-09,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Santa Teresa,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx013-01,"Vista do Centro do Rio, a partir do Morro do Castelo",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Morro do Castelo,False,"37,0","21,0",,,,-22.906207000000002,-43.17519,60.98,-27.96,86.5,50.0,"POLYGON ((-43.17518981872811 -22.90620739383106, -43.186122539534 -22.89860653547147, -43.1852611168238 -22.89765604356691, -43.18430272029476 -22.89678790369892, -43.18325657976779 -22.89601047487284, -43.18213276938637 -22.89533124253447, -43.1809421106263 -22.89475674654334, -43.17969606813411 -22.89429251824855, -43.17840663939486 -22.8939430272712, -43.1770862392892 -22.89371163850367, -43.17589682231355 -22.8936069340553, -43.17518981872811 -22.90620739383106))",,,,,,,
0072137cx013-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.887159,-43.177757,10.45,-148.85,89.81,50.0,"POLYGON ((-43.1777567511043 -22.88715860910795, -43.17817493126912 -22.89073520163549, -43.17855345250877 -22.89068021703938, -43.17892430048295 -22.89059131657486, -43.17928390346782 -22.89046935646762, -43.17962879806765 -22.89031551134743, -43.17995566257771 -22.89013126293248, -43.1802613489811 -22.88991838575557, -43.18054291327098 -22.88967893006976, -43.18079764380602 -22.88941520209837, -43.18099993402502 -22.88916192757635, -43.1777567511043 -22.88715860910795))",,,,,,,
0072137cx013-08,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx013-09,Festejo de 15 de Novembro na Rua Marechal Floriano,"Vista da Rua Marechal Floriano, Igreja de São Joaquim e cúpula da Candelária ao fundo. Festejo em ocasião da posse do presidente Prudente de Morais.
Evento na rua Larga de São Joaquim,  atual Marechal Floriano, em  frente ao Palácio do Itamaraty, e vendo ao fundo ao fundo a igreja de São Joaquim",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Rua Marechal Floriano,False,"37,0","21,0",,,,-22.903266000000002,-43.18826,24.0,64.57,84.06,40.2,"POLYGON ((-43.18825993366971 -22.90326638197365, -43.1855225266396 -22.90070086960688, -43.18526272444402 -22.90096038304299, -43.18503178554409 -22.90124210440199, -43.18483193408768 -22.90154332068271, -43.18466509488685 -22.90186113112755, -43.18453287487586 -22.90219247515376, -43.18443654762845 -22.90253416182446, -43.18437704108408 -22.90288290057577, -43.18437195577827 -22.90292943946601, -43.18825993366971 -22.90326638197365))",,,,,,,
0072137cx013-10,Festejo de 15 de Novembro na Rua Marechal Floriano,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Rua Marechal Floriano,False,"37,0","21,0",,,,-22.903932,-43.190476000000004,24.03,72.77,85.62,60.2,"POLYGON ((-43.190476404789 -22.90393216142128, -43.18782803450137 -22.90128852389831, -43.18755948969441 -22.90154037322451, -43.18731903489287 -22.90181525662832, -43.18710898587007 -22.90211052696391, -43.18693136562962 -22.90242334074, -43.18678788491827 -22.90275068549955, -43.18667992574411 -22.90308940882709, -43.18660852805898 -22.90343624870463, -43.18657437973368 -22.90378786492386, -43.18657780992305 -22.90414087125231, -43.18661878588483 -22.90449186804363, -43.18666873984169 -22.90473103865298, -43.190476404789 -22.90393216142128))",,,,,,,
0072137cx013-11,Festejo de 15 de Novembro na Rua Marechal Floriano,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Rua Marechal Floriano,False,"37,0","21,0",,,,-22.903121,-43.188325,19.38,-117.24,86.43,43.8,"POLYGON ((-43.18832462500058 -22.90312140600052, -43.19088128059764 -22.90584060640786, -43.19115831095917 -22.90559667244309, -43.19140804988631 -22.90532890011611, -43.19162809230073 -22.90503986835397, -43.19181631917336 -22.90473236081714, -43.1919709179279 -22.90440933908656, -43.19209039989107 -22.90407391413749, -43.19217361462186 -22.90372931637532, -43.19221261063583 -22.90345832656829, -43.18832462500058 -22.90312140600052))",,,,,,,
0072137cx013-12,"Rua Marechal Floriano, em ocasião da posse do presidente Prudente de Morais",,Marc Ferrez,1894-11-15,1894-01-01,1894-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Centro,True,"37,0","21,0",,,,-22.903333,-43.188354,18.82,61.58,85.43,40.0,"POLYGON ((-43.18835383149499 -22.90333318404052, -43.18576184473824 -22.90064255439018, -43.18548802972856 -22.90088954018471, -43.18524181246946 -22.9011600594286, -43.18502556421873 -22.90145150700624, -43.18484136767136 -22.90176107624361, -43.18469099689808 -22.90208578593324, -43.18457590025397 -22.90242250904054, -43.18449718642224 -22.90276800281508, -43.18449092239128 -22.9028055463686, -43.18835383149499 -22.90333318404052))",,,,,,,
0072137cx014-03,"Vista da Praça XV de Novembro tomada do morro do Castelo, à direita, Igreja de São José e ao fundo a Ilha das Cobras","Vista da Praça XV , Ilha das Cobras, Primeiro de Março, Porto do Rio, Paço Imperial, Ministério da Agricultura, tomada do morro do Castelo. Ao cento, rotunda.",Marc Ferrez,,1890-01-01,1900-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Morro do Castelo,False,"37,0","21,0",,,,-22.906413,-43.174978,60.77,11.55,86.96,50.0,"POLYGON ((-43.17497808061376 -22.90641272543778, -43.17849829316766 -22.89285726317631, -43.17703907309787 -22.89260469809832, -43.1755600105847 -22.89248509849403, -43.17407534548824 -22.89249961582103, -43.17259937155843 -22.8926481103124, -43.17114629894692 -22.89292915232114, -43.16973011752 -22.89334003607168, -43.16836446228289 -22.89387680568681, -43.16706248220519 -22.89453429324044, -43.16596877276254 -22.8952149776811, -43.17497808061376 -22.90641272543778))",,,,,,,
0072137cx014-04,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Lapa,False,"37,0","21,0",,,,-22.916467,-43.17958,58.81,42.53,88.04,50.0,"POLYGON ((-43.17957951601626 -22.91646708496521, -43.17337303393563 -22.89835678422277, -43.17147592211366 -22.89900430695507, -43.16965682228051 -22.89981998614311, -43.16793324833313 -22.90079596930387, -43.16632179554881 -22.90192286053452, -43.16483798090523 -22.90318981087161, -43.1634960937278 -22.90458462263366, -43.16230905809979 -22.90609386674787, -43.16128830835908 -22.90770301193619, -43.16052718517783 -22.90920778722031, -43.17957951601626 -22.91646708496521))",,,,,,,
0072137cx014-05,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Centro,False,"37,0","21,0",,,,-22.922406,-43.172782,32.07,-8.38,90.41,68.8,"POLYGON ((-43.17278239091218 -22.92240569821987, -43.17543564063612 -22.91976590725487, -43.17514193956141 -22.91953909088208, -43.1748255161809 -22.91933988108935, -43.17448941771842 -22.9191701962503, -43.17413688082845 -22.91903167040907, -43.1737713004314 -22.91892563754796, -43.17339619702651 -22.91885311874414, -43.1730151827966 -22.91881481233917, -43.17263192683125 -22.91881108721558, -43.17225011980231 -22.91884197924549, -43.171873438432 -22.91890719094529, -43.17150551009512 -22.91900609433958, -43.17114987789598 -22.91913773700709, -43.17106857663704 -22.91917324157212, -43.17278239091218 -22.92240569821987))",,,,,,,
0072137cx014-06,,,Marc Ferrez,,,,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i/sp: 21,0 x 37,0 cm",Glória,False,"37,0","21,0",,,,-22.912267,-43.174257,10.95,-165.44,89.46,50.0,"POLYGON ((-43.17425748974781 -22.91226695855556, -43.17354794890073 -22.91580437356277, -43.17392780199064 -22.91585139953636, -43.17431083040499 -22.91586390447644, -43.17469334507888 -22.91584176794408, -43.1750716618966 -22.91578520314304, -43.17544213718283 -22.9156947548659, -43.17580120280386 -22.91557129424578, -43.17614540054046 -22.91541601036423, -43.17647141540091 -22.91523039879639, -43.17674655192029 -22.91503898998971, -43.17425748974781 -22.91226695855556))",,,,,,,
0072137cx014-07,Vista da Prainha e Saúde,,Marc Ferrez,,1888-01-01,1898-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Gamboa,False,"37,0","21,0",,,,-22.899995999999998,-43.194565999999995,93.03,45.6,88.38,52.0,"POLYGON ((-43.19456621700108 -22.89999604999859, -43.18178238137161 -22.86694157471431, -43.17832758864193 -22.86825498376233, -43.17502907347153 -22.86987401319683, -43.17191858685554 -22.87178308149547, -43.16902607376063 -22.87396381509301, -43.16637938515088 -22.87639522487598, -43.16400400998094 -22.87905390783807, -43.16192282972894 -22.88191427197271, -43.16015589783291 -22.88494878225562, -43.15872024616257 -22.88812822536713, -43.1584276424903 -22.88890657709574, -43.19456621700108 -22.89999604999859))",63796.0,http://acervos.ims.com.br/portals/#/detailpage/63796,http://www.wikidata.org/entity/Q97772581,,,,
0072137cx014-08,Prainha e Saúde,,Marc Ferrez,,1890-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx014-09,Mercado da Praça da Harmonia e o Moinho Fluminense,,Marc Ferrez,,1890-01-01,1900-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Saúde,False,"37,0","21,0",,,,-22.894625,-43.192923,33.98,111.9,88.38,53.0,"POLYGON ((-43.19292334514012 -22.89462545538627, -43.17900856764813 -22.89360225153944, -43.17896663867817 -22.89486362374265, -43.17905912112069 -22.89612270808931, -43.17928512802023 -22.89736737867771, -43.17964248633912 -22.89858564809038, -43.18012775774908 -22.89976578286083, -43.18073627162021 -22.90089641650659, -43.18146216989393 -22.90196665903837, -43.18229846341235 -22.90296620188924, -43.18323709916449 -22.90388541725118, -43.18364740616719 -22.90423531470067, -43.19292334514012 -22.89462545538627))",,,,,,,
0072137cx014-10,Vista do Rio de Janeiro,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.899126000000003,-43.195289,59.19,-62.28,85.81,50.0,"POLYGON ((-43.19528943306098 -22.89912562097965, -43.20701946091805 -22.89861182584069, -43.20690826399137 -22.89755516792201, -43.20668517524849 -22.89651363819664, -43.20635234560093 -22.89549726670236, -43.20591298258195 -22.8945158409787, -43.20537131937178 -22.89357881183342, -43.20473257395772 -22.89269520235912, -43.20400289882554 -22.89187352107468, -43.20318932166857 -22.89112168002683, -43.20240202294745 -22.89051787697292, -43.19528943306098 -22.89912562097965))",,,,,,,
0072137cx015-01,Praia de Botafogo,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 20,0 x 37,0 cm",,False,"37,0","20,0",,,,-22.941367,-43.178233,8.78,-116.57,95.94,46.0,"POLYGON ((-43.17823286856995 -22.94136707060216, -43.18076465062492 -22.94410650802991, -43.18104403652382 -22.94386478695841, -43.18129634784467 -22.94359901130752, -43.18151915473069 -22.94331174077579, -43.18171031152485 -22.9430057420631, -43.18186797743009 -22.94268396222096, -43.18199063423145 -22.94234950026634, -43.18207710090996 -22.94200557733247, -43.18212654500747 -22.94165550564452, -43.18213162978612 -22.94158974945698, -43.17823286856995 -22.94136707060216))",,,http://www.wikidata.org/entity/Q65621447,,,,
0072137cx015-02,Navios,,Marc Ferrez,,,,NEGATIVO/ Vidro,,20x37,,False,,,,,,,,,,,,,,,,,,,
0072137cx015-03,Navios,,Marc Ferrez,,,,NEGATIVO/ Vidro,,20x37,,False,,,,,,,,,,,,,,,,,,,
0072137cx015-04,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"20x36,8",Glória,False,,,,,,-22.918338000000002,-43.176904,21.79,149.59,87.91,50.0,"POLYGON ((-43.17690406791267 -22.91833800768703, -43.17094735328159 -22.92212097202929, -43.17137861259042 -22.92264052666514, -43.17186309010714 -22.92311864529502, -43.17239612011782 -22.92355072291364, -43.17297256912462 -22.92393259791842, -43.17358688528903 -22.92426059220569, -43.17423315191143 -22.92453154660966, -43.17490514443126 -22.92474285134236, -43.17559639039835 -22.92489247114075, -43.17622161529914 -22.92497250300474, -43.17690406791267 -22.91833800768703))",,,,,,,
0072137cx015-05,Vista do Outeiro da Glória,"Vista do Outeiro da Glória,  enseada de Botafogo e Pão de Açúcar, tomada de Santa Tereza",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 21,0 x 37,0 cm",Glória,False,"37,0","21,0",,,,-22.918174,-43.181449,88.43,125.23,84.11,56.4,"POLYGON ((-43.18144851999445 -22.91817438559209, -43.16742260306489 -22.91976930937935, -43.16765980900754 -22.92102788992632, -43.16802981613139 -22.92225899479459, -43.16852906435318 -22.92345076686426, -43.16915274848 -22.92459172753374, -43.16989486437663 -22.92567088731054, -43.17074826670072 -22.92667785170048, -43.17170473765334 -22.92760292137374, -43.17275506608484 -22.9284371856405, -43.17388913619603 -22.92917260833357, -43.17509602498035 -22.92980210526815, -43.17512468698194 -22.92981535091615, -43.18144851999445 -22.91817438559209))",,,,,,,
0072137cx015-06,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"20x36,5",Glória,False,,,,,,-22.917381,-43.176976,18.18,148.93,90.5,50.0,"POLYGON ((-43.17697609846081 -22.91738056195241, -43.17373543513798 -22.91938832746785, -43.17396470040088 -22.91967122785442, -43.17422296853923 -22.91993206777624, -43.17450775231659 -22.9201683350681, -43.17481630907904 -22.92037775421274, -43.17514566716962 -22.92055830826059, -43.17549265455035 -22.92070825825899, -43.17585392935599 -22.92082616000382, -43.17622601208532 -22.92091087795196, -43.17656293029992 -22.92095765784906, -43.17697609846081 -22.91738056195241))",,,,,,,
0072137cx015-07,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Glória,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx015-09,Ponta do Calabouço,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"21,5x 37,5",,False,,,,,,-22.906963,-43.172399,65.72,72.07,87.66,45.2,"POLYGON ((-43.17239857269748 -22.90696310252584, -43.15722451752304 -22.89500630702183, -43.15602529375629 -22.89643390603556, -43.15498371700597 -22.89796290714479, -43.15410982154643 -22.89957858840372, -43.15341202806879 -22.90126539273021, -43.15289706240876 -22.90300707762093, -43.15256989055413 -22.9047868714854, -43.15243367056679 -22.90658763509676, -43.15248972189161 -22.90839202660721, -43.15249610410281 -22.90846563157102, -43.17239857269748 -22.90696310252584))",,,,,,,
0072137cx015-11,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",Santa Teresa,False,"37,0","21,0",,,,-22.904982999999998,-43.174339,77.58,-158.67,86.18,51.0,"POLYGON ((-43.17433864257353 -22.90498340505578, -43.17314903090745 -22.92003668576451, -43.17475671482104 -22.92007160045872, -43.17636037112991 -22.91996119145447, -43.17794455065292 -22.91970652240363, -43.17949399202853 -22.91931004671218, -43.18099376887643 -22.91877558388178, -43.18242943371651 -22.91810828267864, -43.18378715725239 -22.91731457148676, -43.18505386167271 -22.9164020963256, -43.18621734668181 -22.91537964713219, -43.18628900535219 -22.91530973060808, -43.17433864257353 -22.90498340505578))",,,,,,,
0072137cx015-12,"Vista dos Arcos da Lapa, Outeiro da Glória, Santa Teresa e Corcovado a partir do Morro do Castelo",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 37,0 cm",Morro do Castelo,False,"37,0","20,0",,,,-22.904635,-43.17341,99.58,-163.53,84.46,50.0,"POLYGON ((-43.17341014078219 -22.90463524632174, -43.17096450524399 -22.91966253257248, -43.17257546703475 -22.91981097772897, -43.17419446988164 -22.91981325599559, -43.17580591668086 -22.91966934542405, -43.17739428319479 -22.91938063241388, -43.17894426775596 -22.91894989834289, -43.1804409388162 -22.91838129274582, -43.18186987891293 -22.9176802933009, -43.18321732365948 -22.91685365301153, -43.18433612451106 -22.91601979707786, -43.17341014078219 -22.90463524632174))",,,,,,,
