Source ID,Title,Creator,Description (English),Description (Portuguese),Date,datetime,date_accuracy,First Year,Last Year,Type,Item Set,Source,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Smapshot ID,preliminary id
007A5P3F10-038,Rua Quintino Bocaiúva com Senador Feijó,Augusto Malta,-,,1919,1919-01-01,year,1919,1919,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-38 (P.24)
007A5P3F10-039,Rua São José; dos números 78 ao 98,Augusto Malta,-,,1909,1909-01-01,year,1909,1909,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-39 (P.24)
007A5P3F10-040,"O Arquivo Público; rua dos Ourives, esquina com rua da Assembléia",Augusto Malta,-,,1909,1909-01-01,year,1909,1909,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-40 (P.25)
007A5P3F10-041,Rua da Assembleia; números do 13 ao 48,Augusto Malta,-,,1909,1909-01-01,year,1909,1909,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-41 (P.25)
007A5P3F10-042,"Rua 7 de Setembro, esquina com a Rua dos Ourives (atual Miguel Couto)",Augusto Malta,-,,1903,1903-01-01,year,1903,1903,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-42 (P.26)
007A5P3F10-043,"Rua 7 de Setembro, esquina com a rua dos Ourives",Augusto Malta,-,,1908,1908-01-01,year,1908,1908,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-43 (P.26)
007A5P3F10-044,Rua dos Ourives,Augusto Malta,-,,1908,1908-01-01,year,1908,1908,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-44 (P.27)
007A5P3F10-045,Rua dos Ourives; números do 48 ao 52,Augusto Malta,-,,1908,1908-01-01,year,1908,1908,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-45 (P.27)
007A5P3F10-046,"Rua do Hospício, número 177",Augusto Malta,-,"Prédio colonial na rua do Hospício, entre as ruas da Conceição e dos Andradas.",1907 circa,1907-01-01,circa,1904,1910,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-46 (P.28)
007A5P3F10-047,"Beco da Batalha 14, 12 e 10",Augusto Malta,-,"O Beco e o Largo da Batalha ficavam no bairro da Misericórdia, nos arredores do Morro do Castelo. Seu nome teve origem num oratório dedicado à Nossa Senhora da Batalha.",19/10/1907,1907-10-19,day,1907,1907,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,233.0,296.0,,A5P3F10-47 (P.29)
007A5P3F10-048,Câmara e Cadeia Velha,Augusto Malta,-,"Prédio construído no século XVII, quando os vereadores da cidade decidiram deixar o morro do Castelo para construir a nova câmara perto da Igreja de São José, na rua da Misericórdia. Em meados do século XVIII, o prédio abrigou também o tribunal de relações, e foi nessa época inclusive que lá ficou Tiradentes, na cadeia, até ser enforcado e esquartejado. Em 1794 os vereadores voltaram a ocupar o prédio, mas em 1808 foram novamente retirados já que a construção foi anexada ao Paço, destinado a ser a nova sede do Império Português.",1895,1895-01-01,year,1895,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-48 (P.30)
007A5P3F10-051,Largo de São Domingos,Augusto Malta,-,,19/10/1926,1926-10-19,day,1926,1926,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,231.0,170.0,,007A5P3F10-51 (P.32)
007A5P3F10-052,Igreja de São Domingos,Augusto Malta,-,"Igreja de São Domingos, no Largo de São Domingos, atual Avenida Presidente Vargas.O Largo de São Domingos e arredores era zona de baixo meretrício no século XIX. Com a reforma de Pereira Passos e a abertura da Av. Passos, antiga rua da Lampadosa, o largo foi ocupado por lojas e ganhou nova vida.",1926,1926-01-01,year,1926,1926,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-52 (P.32)
007A5P3F10-054,"Antigo Largo do Paço; Mercado da Praia do Peixe, ao fundo, e o Mosteiro de São Bento, à direita",Augusto Malta,-,"O largo inicialmente abrigou uma capela dedicada a Nossa Senhora do Ó, no século XVI. Mais tarde, os frades Carmelitas construíram ali o seu convento. Ali se instalaram também, desde o século XVII, a Câmara e a Cadeia Pública e a Fazenda Real, além dos Armazéns Reais e da Casa da Moeda. No século XVIII, o logradouro ganhou importância sobretudo administrativa, porque o Rio havia se tornado capital da Côlonia. Na segunda metade do mesmo século foram realizadas obras importantes, como a transformação dos Armazéns Reais em sede do governo do Vice-Reinado, a construção da Igreja da Ordem Terceira do Carmo e a instalação do monumental chafariz de Mestre Valentim. No Império, o largo foi chamado de D. Pedro II, e na passagem da República, o nome foi modificado para praça XV de Novembro, data da proclamação republicana. Em 1902 foi construído o Cais Pharoux, que substituiu o antigo do século XVIII.",1905 circa,1905-01-01,circa,1900,1910,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-54 (P.33); A5P3F10-54
007A5P3F10-055,Ipanema,Augusto Malta,-,"O bairro de Ipanema foi surgindo na última década do século XIX, por iniciativa do Barão de Ipanema. O próprio nome do bairro, aliás, foi homenagem deste para com seu pai, o Conde de Ipanema. A urbanização coube ao Barão e seu amigo, Coronel José Silva. Em 1894 eles abriram as praças Marechal Floriano Peixoto (hoje General Osório) e Coronel Valadares (ou N.S. da Paz), a Av. Vieira Souto e outras. Somente em 1902 os primeiros bondes começaram a transitar por Vila Ipanema, como era chamado o novo bairro.",1910 circa,1910-01-01,circa,1907,1913,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-55 (P.34)
007A5P3F10-056,Largo da Carioca,Augusto Malta,-,"O largo inicialmente abrigou uma capela dedicada a Nossa Senhora do Ó, no século XVI. Mais tarde, os frades Carmelitas construíram ali o seu convento. Ali se instalaram também, desde o século XVII, a Câmara e a Cadeia Pública e a Fazenda Real, além dos Armazéns Reais e da Casa da Moeda. No século XVIII, o logradouro ganhou importância sobretudo administrativa, porque o Rio havia se tornado capital da Côlonia. Na segunda metade do mesmo século foram realizadas obras importantes, como a transformação dos Armazéns Reais em sede do governo do Vice-Reinado, a construção da Igreja da Ordem Terceira do Carmo e a instalação do monumental chafariz de Mestre Valentim. No Império, o largo foi chamado de D. Pedro II, e na passagem da República, o nome foi modificado para praça XV de Novembro, data da proclamação republicana. Em 1902 foi construído o Cais Pharoux, que substituiu o antigo do século XVIII.",1905,1905-01-01,year,1905,1905,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-56 (P.35)
007A5P3F10-057,Chafariz do Largo da Carioca e Imprensa Nacional,Augusto Malta,-,"O Chafariz do Largo da Carioca, que hoje não existe mais, foi o primeiro da história do Rio de Janeiro. Construído em estilo barroco, em 1723 tinha a função de abastecer a cidade, que sofria com o crônico problema da falta de água. Em 1834 o chafariz foi demolido para dar lugar a um outro, agora em estilo neo-clássico. O chafariz, porém, não conseguiu alcançar 100 anos de vida, pois em 1925 o prefeito Alaor Prata destruiu-o por completo.",06/05/1912,1912-05-06,day,1912,1912,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,281.0,194.0,,007A5P3F10-57 (P.36); A5P3F10-57
007A5P3F10-058,Convento e Igreja de Santo Antônio,Augusto Malta,-,Convento e Igreja de Santo Antônio e Igreja da Venerável Ordem Terceira de São Francisco da Penitência.,1902,1902-01-01,year,1902,1902,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,321.0,197.0,,007A5P3F10-58 (P.37)
007A5P3F10-059,Convento de Santo Antônio,Augusto Malta,-,,1903,1903-01-01,year,1903,1903,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-59 (P.38)
007A5P3F10-060,,Augusto Malta,-,,1920 circa,1920-01-01,circa,1917,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-60 (P.39)
007A5P3F10-061,Vista do centro do Rio; arredores da Avenida Passos,Augusto Malta,-,"À esquerda a Igreja de Santa Efigênia, na Rua da Alfândega.",1910 circa,1910-01-01,circa,1907,1913,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-61 (P.40)
007A5P3F10-062,Convento da Ajuda,Augusto Malta,-,,1905,1905-01-01,year,1905,1905,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-62 (P.41)
007A5P3F10-063,"Convento da Ajuda, fonte das Saracuras",Augusto Malta,-,,26/10/1911,1911-10-26,day,1911,1911,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-63 (P.42)
007A5P3F10-064,Pátio interno do Convento da Ajuda,Augusto Malta,-,,1911 circa,1911-01-01,circa,1908,1914,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-64 (P.42)
007A5P3F10-068,Chácara do Convento da Ajuda,Augusto Malta,-,,26/10/1911,1911-10-26,day,1911,1911,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-68 (P.45)
007A5P3F10-069,Passeio Público,Augusto Malta,-,,1910 circa,1910-01-01,circa,1907,1913,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-69 (P.45)
007A5P3F10-070,Aquário do Passeio Público,Augusto Malta,-,,1908 circa,1908-01-01,circa,1905,1911,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-70 (P.46)
007A5P3F10-071,"Quiosque ""Chopp Berrante"", no Passeio Público",Augusto Malta,-,"O dono do quiosque ""Chopp Berrante"", Augusto dos Santos, está à esquerda da imagem. O fotógrafo Marc Ferrez vendia seus filmes para Augusto, que os exibia projetados em lençóis estendidos entre as árvores, no jardim do parque. Posteriormente, Ferrez inaugurou o Cine Pathé.",1908,1908-01-01,year,1908,1908,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-71 (P.46)
007A5P3F10-072,Parque da República,Augusto Malta,-,"Depois de ter sido palco dos eventos que levaram à proclamação da República, em 15 de novembro de 1889, o novo governo trocou o nome de Campo de Santana para Praça da República e ao parque que ali havia desde 1811 igualmente homenageou a nova forma de governo. O parque, aliás, foi inaugurado pelo próprio D.João VI em 1818, por ocasião de seu aniversário. Passou a integrar o cotidiano dos cariocas, e pelo dia, as lavadoras iam trabalhar nos tanques, enquanto à noite o espaço virava ponto de encontro dos estudantes, pelo menos até a chegada da polícia que os debandava. Em torno havia um picadeiro que servia para que os soldados aquartelados ali perto se exercitassem.",1908 circa,1908-01-01,circa,1905,1911,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-72 (P.47)
007A5P3F10-073,"Aqueduto da Carioca, conhecido como Arcos da Lapa; a partir do Morro do Santo Antônio",Augusto Malta,-,"Ao fundo, o convento de Santa Teresa.",1915 circa,1915-01-01,circa,1910,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-73 (P.48)
007A5P3F10-074,Santa Teresa,Augusto Malta,-,"O bairro surgiu a partir de um convento que ali se instalara no século XVIII. O Convento das Carmelitas Descalças ou simplesmente Teresianas, nasceu da iniciativa de duas moças de tradicionais famílias cariocas e com a ajuda e patrocínio de Gomes Freire, então governador da Côlonia. Em sua volta, por ocasião da expansão da cidade, chácaras da camada abastada da sociedade foram surgindo, acompanhando mais tarde o aparecimento de sobrados. O bonde só surgiu em 1872.",1918,1918-01-01,year,1918,1918,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-74 (P.48)
007A5P3F10-075,Vista do bairro de Santa Teresa,Augusto Malta,-,,1918 circa,1918-01-01,circa,1915,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-75 (P.49)
007A5P3F10-076,Passeio Público,Augusto Malta,-,"Idealizado pelo vice-rei Luís de Vasconcelos e Souza e construído por Mestre Valentim, o Passeio Público foi construído no século XVIII e logo incorporado ao cotidiano das famílias nobres da cidade que o fizeram de ponto de encontro. Em meados do século XIX, o Passeio foi revitalizado pelo botânico e arquiteto paisagístico Auguste François Glaziou que reformulou seus jardins deixando, no entanto, intocáveis as obras de mestre Valentim.",1910 circa,1910-01-01,circa,1905,1915,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,235.0,127.0,,007A5P3F10-76 (P.49); A5P3F10-76
007A5P3F10-077,Trapiche Maxwell,Augusto Malta,-,,1915 circa,1915-01-01,circa,1912,1918,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-77 (P.50)
007A5P3F10-078,Cais Pharoux,Augusto Malta,-,,1906 circa,1906-01-01,circa,1903,1909,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-78 (P.50)
007A5P3F10-081,Estação da Cantareira,Augusto Malta,-,"Estação das Barcas na Praça XV, no centro do Rio de Janeiro, prédio projetado pelo artista Tomas Driendl e inaugurado em 1906. A exploração da navegação a vapor na baía de Guanabara foi autorizada por D. João VI em 1817, sendo a primeira linha regular para Niterói inaugurada em 14 de outubro de 1835. Antes, no início do século XIX, a navegação pela baía era feita por faluas, saveiros e botes em viagens longas e perigosas durante a noite. Em 1860 o governo imperial autorizou a Companhia Ferry a introduzir o sistema de ferry boats, embarcações a vapor que transportavam cargas, veículos e passageiros. As estações ficavam no Cais Pharoux (atual Praça XV), no Rio, e em frente a rua Chagas (hoje Praça Leoni Ramos), em São Domingos, Niterói. Com a fusão da Companhia Ferry e da Empresa de Obras Públicas do Brasil em 1889 surgiu a Companhia Cantareira e Viação Fluminense, que introduziu a venda de passes, recuperou as barcas antigas e construiu novas estações no Rio e em Niterói.",1920,1920-01-01,year,1920,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,238.0,177.0,,007A5P3F10-81 (P.52); A5P3F10-81
007A5P3F10-084,Rua Primeiro de Março; na altura da Rua do Ouvidor,Augusto Malta,-,,01/11/1911,1911-11-01,day,1911,1911,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-84 (P.54)
007A5P3F10-085,Largo de Santa Rita,Augusto Malta,-,,23/02/1906,1906-02-23,day,1906,1906,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-85 (P.55)
007A5P3F10-086,Politécnica de São Francisco de Paula,Augusto Malta,-,"Localizada no Largo de São Francisco de Paula, o prédio foi o primeiro no Brasil erguido especialmente para abrigar uma escola de ensino superior. Foi sede da Escola Politécnica, antiga Escola Central. As origens da Escola confundem-se com as da Academia Real Militar, depois Escola Militar, transferida em 1812 da Casa do Trem para o prédio do Largo de São Francisco. Em 1874, a totalidade do ensino militar passara para a escola da Praia Vermelha, e a antiga Escola Central passou a ser formada somente por civis, e ganhou o nome de Politécnica. Seu primeiro diretor foi o Visconde do Rio Branco. Atualmente é sede do Instituto de Filosofia e Ciências Sociais da UFRJ.",1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,238.0,173.0,,007A5P3F10-86 (P.56); A5P3F10-86
007A5P3F10-087,Praça da República,Augusto Malta,-,"Chamava-se à época de Malta Praça da República, tendo várias denominações anteriores, a começar com Campo de Sant´Anna, que se refere a antiga igreja que lá ergueu-se. Passou a chamar-se Campo da Aclamação no Império, e por breve período Campo da Honra. Tantos nomes devem-se à agitada história do logradouro, que foi palco de momentos importantes na política. Na foto, podemos ver à direita o Ministério da Guerra, hoje Ministério do Exército. A arborização é obra de Pereira Passos, sendo que parte da praça foi tomada pela construção da avenida Presidente Vargas.",1906,1906-01-01,year,1906,1906,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-87 (P.57)
007A5P3F10-089,Praça 11 de Junho,Augusto Malta,-,"Praça Onze de Junho, que com seu nome rende homenagem à batalha do Riachuelo, da qual a Marinha Brasileira saiu vitoriosa contra as forças do General Lópes, na Guerra do Paraguai. A praça em si é do período colonial, e era um rocio da cidade que só foi embelezado no governo Imperial, em 1846. Neste ano, o arquiteto Grandjean de Montingny projetou um chafariz em forma de uma grande taça de mármore para enfeitá-la.",1922 circa,1922-01-01,circa,1917,1927,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,235.0,179.0,,007A5P3F10-89 (P.59); A5P3F10-89
007A5P3F10-090,Morro da Providência,Augusto Malta,-,,1920 circa,1920-01-01,circa,1917,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-90 (P.60)
007A5P3F10-091,Francisco Bicalho e Gasômetro,Augusto Malta,-,"Ao fundo, o morro do Corcovado.",1933 circa,1933-01-01,circa,1931,1938,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-91 (P.60)
007A5P3F10-092,Retrato da Cidade,Augusto Malta,-,,1922 circa,1922-01-01,circa,1919,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F10-92 (P.60)
007A5P3F10-093,Morro da Urca,Augusto Malta,-,,1930 circa,1930-01-01,circa,1927,1933,Photograph,All||Views,Instituto Moreira Salles,Photomechanical print,Photogravure,-,-,,,,,007A5P3F10-93
007A5P3F10-094,Morro da Urca,Augusto Malta,-,,1915 circa,1915-01-01,circa,1910,1920,Photograph,All||Views,Instituto Moreira Salles,Photomechanical print,Photogravure,-,-,,,,,
007A5P3F13-001,"Praia de Copacabana; ao fundo, o Morro do Pão de Açúcar",Anônimo,-,,1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F13-01 (P.01)
007A5P3F13-002,Bairro de Copacabana,Thiele,-,,1930 circa,1930-01-01,circa,1927,1933,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-02 (P.01)
007A5P3F13-004,Hotel Copacabana Palace,Anônimo,-,,1930 circa,1930-01-01,circa,1927,1933,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F13-04 (P.02)
007A5P3F13-005,Hotel Copacabana Palace,Anônimo,-,,1930 circa,1930-01-01,circa,1927,1933,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-05 (P.02)
007A5P3F13-006,Avenida Rio Branco,A. Ribeiro,-,,1915 circa,1915-01-01,circa,1912,1918,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F13-06 (P.03)
007A5P3F13-007,Avenida Rio Branco; Palace Hotel,A. Ribeiro,-,,1918 circa,1918-01-01,circa,1915,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,168.0,227.0,,A5P3F13-07 (P.04)
007A5P3F13-008,Bairro e praia de Copacabana,A. Ribeiro,-,,1920 circa,1920-01-01,circa,1915,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,225.0,170.0,,007A5P3F13-08 (P.05)
007A5P3F13-009,"Avenida Beira-Mar, Glória e Lapa",A. Ribeiro,-,,1920 circa,1920-01-01,circa,1915,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F13-09 (P.05)
007A5P3F13-010,Rua do Russel; Avenida Beira-Mar,A. Ribeiro,-,,1918 circa,1918-01-01,circa,1915,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-10 (P.06)
007A5P3F13-011,Avenida Beira-Mar,A. Ribeiro,-,,1918 circa,1918-01-01,circa,1915,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-11 (P.06)
007A5P3F13-012,"Avenida Canal do Mangue, atual Francisco Bicalho",A. Ribeiro,-,,1918 circa,1918-01-01,circa,1913,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F13-12 (P.07)
007A5P3F13-013,Vista dos bairros de Botafogo e Urca; tomada do cume do Pão de Açúcar,A. Ribeiro,-,"Ao fundo, a Pedra da Gávea.",1920 circa,1920-01-01,circa,1915,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,226.0,168.0,,007A5P3F13-13 (P.08)
007A5P3F13-014,Avenida Niemeyer,Anônimo,-,,1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,007A5P3F13-14 (P.08)
007A5P3F13-015,Multidão em frente ao Palácio Monroe,A. Ribeiro,-,,1918 circa,1918-01-01,circa,1915,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,225.0,170.0,,A5P3F13-15 (P.09)
007A5P3F13-016,"Lagoa Rodrigo de Freitas, Botafogo, Flamengo e Urca; tomados do Morro do Pão de Açúcar",A. Ribeiro,-,,1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-16 (P.09)
007A5P3F13-017,"Morro do Corcovado, com o Mirante Chapéu do Sol no topo",A. Ribeiro,-,"Trecho final da Estrada de Ferro do Corcovado, Km 3.6.",1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,168.0,227.0,,A5P3F13-17 (P.10)
007A5P3F13-018,Morro do Pão de Açúcar e bondinho,A. Ribeiro,-,,1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-18 (P.10)
007A5P3F13-019,"Praia de Ipanema, ao fundo o Morro Dois Irmãos",Marc Ferrez,-,,1906 circa,1906-01-01,circa,1903,1909,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-19 (P.11)
007A5P3F13-021,Enseada de Botafogo,A. Ribeiro,-,,1916 circa,1916-01-01,circa,1911,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,228.0,168.0,,A5P3F13-21 (P.14)
007A5P3F13-022,Morro do Pão de Açúcar; a partir de Niterói,A. Ribeiro,-,,1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-22 (P.14)
007A5P3F13-026,Hotel Central,Carlos Bippus,-,"Inaugurado em 1915, o Hotel Central, já demolido, contava com 124 quartos. Nessa época, o bairro do Flamengo era um dos mais nobres da cidade.",1920 circa,1920-01-01,circa,1917,1923,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-26 (P.17)
007A5P3F13-027,Exposição Internacional do Centenário da Independência,Thiele,-,"Típico do século XIX, as Exposições Internacionais intentavam celebrar o ideal nacional mostrando os países convidados como paradigmas da civilização e do progresso. O caso do Rio de Janeiro não era diferente, embora  a versão brasileira tenha sido particularmente grandiosa, com três milhões de visitantes, e anacrônica, posto que realizada na década de 20 do século XX. Teve como objetivo a celebração do centenário da Independência e contou com o Presidente da Republica para iniciar as festividades. Certamente serviu para o presidente Epitácio Pessoa como uma espécie de ilha de consenso e harmonia, já que o Brasil estava rodeado de conflitos regionais e rebeliões de setores importantes, como o exército. Vale lembrar que 1922 também foi o ano da Semana da Arte Moderna, em São Paulo, um projeto de Brasil que se opunha diametralmente ao que a Exposição oficial do Rio estava propondo.",1922,1922-01-01,year,1922,1922,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,219.0,160.0,,007A5P3F13-27 (P.17)
007A5P3F13-029,"Aqueduto da Carioca, Santa Teresa e Glória",Anônimo,-,,1920 circa,1920-01-01,circa,1915,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-29 (P.18)
007A5P3F13-030,Botafogo,Carlos Bippus,-,"Botafogo iluminado pela luz elétrica fornecida pela Societé Anonyme du Gas.  Embora muitas tecnologias do século XIX desenvolvidas na Europa e nos Estados Unidos chegassem com atraso considerável ao Brasil, isso não aconteceu com a luz elétrica, que foi introduzida no Rio em 1879, quatro anos depois de Paris. O ponto de partida foi a estação Pedro II e depois o Campo de Santana. Daí em diante, a luz elétrica foi se expandido pela cidade, principalmente depois da reforma promovida pelo prefeito Passos e da Societé Anonyme du Gas.",1922 circa,1922-01-01,circa,1919,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,217.0,159.0,,A5P3F13-30 (P.19)
007A5P3F13-031,"Canal do Mangue, conjunção do Planeta Vênus com a Lua",Carlos Bippus,-,,1925 circa,1925-01-01,circa,1922,1928,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-31 (P.19)
007A5P3F13-032,Praia de Botafogo; a partir do Flamengo,Braz,-,,1922 circa,1922-01-01,circa,1917,1927,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,219.0,161.0,,A5P3F13-32 (P.20)
007A5P3F13-033,Enseada de Botafogo,Anônimo,-,,1922 circa,1922-01-01,circa,1917,1927,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,217.0,156.0,,A5P3F13-33 (P.20)
007A5P3F13-034,Enseada de Botafogo; Pavilhão Mourisco,Anônimo,-,,1922 circa,1922-01-01,circa,1919,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-34 (P.21)
007A5P3F13-035,Avenida Beira-Mar; enseada de Botafogo,Anônimo,-,,1922 circa,1922-01-01,circa,1917,1927,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-35 (P.21)
007A5P3F13-036,Enseada de Botafogo; a partir do Morro do Corcovado,Anônimo,-,,1922 circa,1922-01-01,circa,1917,1927,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-36 (P.22)
007A5P3F13-037,Morro do Pão de Açúcar e bondinho,Anônimo,-,,1922 circa,1922-01-01,circa,1919,1925,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,A5P3F13-37 (P.22)
