,id,_title,_description,keywords,year,_date,_source,_depicts,_width,_height
641,0071824cx112-04,Palácio Itamaraty,"O Palácio do Itamaraty foi sede do Ministério das Relações Exteriores de 1899 a 1970, localiza-se na Rua Marechal Floriano, no centro do Rio de Janeiro.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/71081>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
642,0071824cx112-05,Casa de oração da Igreja Evangélica Fluminense,"Fundada em 11 de julho de 1858 pelo médico-missionário escocês de origem presbiteriana Robert Reid Kalley e sua esposa Sarah Poulton Kalley, que chegaram ao Brasil em 1855. Kalley voltou para a Escócia em 10 de julho de 1876 e então foi sucedido por João Manoel Gonçalves dos Santos no pastorado da igreja, este elaborou uma súmula doutrinária composta por 28 artigos conhecida como Breve Exposição das Doutrinas Fundamentais do Cristianismo.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/70981>Instituto Moreira Salles</a>",nan,"18,0","24,0"
643,0071824cx112-06,Igreja Matriz de Santa Rita,"O templo localizado no Largo de Santa Rita foi elevado à condição de Igreja Matriz em 30 de janeiro de 1751, com a criação da Paróquia de Santa Rita.","Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/71082>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","18,0","24,0"
644,0071824cx112-07,Rua do Ouvidor,"Em 1745, a Fazenda Real adquiriu algumas casas na rua para instalar a residência dos Ouvidores. O segundo deles (1748-1750), Francisco Berquó da Silva Pereira, tornou-se conhecido, e a rua passou a ser, desde então, a Rua do Ouvidor.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/71083>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","18,0","24,0"
645,0071824cx112-08,Ginásio Nacional,"Edificio do Ginásio Nacional, hoje colégio D. Pedro II, na Rua Marechal Floriano.","Marc Ferrez,NEGATIVO/ Vidro",1900,1898/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/70982>Instituto Moreira Salles</a>",nan,"24,0","18,0"
646,0071824cx112-10,Igreja São Pedro dos Clérigos,"Igreja São Pedro dos Clérigos, na antiga rua de São Pedro no centro do Rio de Janeiro, esta foi extinta para dar lugar à Avenida Presidente Vargas em 1943.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/70983>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","18,0","24,0"
647,0071824cx112-11,Igreja de Nossa Senhora da Lapa dos Mercadores,"Igreja de Nossa Senhora da Lapa dos Mercadores, localiza-se na rua do Ouvidor, entre as ruas do Mercado e 1º de Março, erguido em 1743.","Marc Ferrez,NEGATIVO/ Vidro",1895,1890/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/70984>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10365032>Rua do Ouvidor</a>","18,0","24,0"
648,0071824cx114-01,Pavilhão do Club de Regatas Botafogo,"No dia 1º de julho de 1894, nascia na praia de Botafogo o Club de Regatas Botafogo. O clube ganhou esse nome em homenagem à enseada do bairro onde competiam os seus barcos. A sede era em um casarão demolido, no sul da praia de Botafogo, encostado ao Morro do Pasmado, onde hoje termina a Avenida Pasteur.","Marc Ferrez,NEGATIVO/ Vidro",1900,1895/1905,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77609>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q894624>Botafogo (Bairro)</a>","24,0","18,0"
649,0071824cx114-02,A Glória vista a partir do Morro do Castelo,nan,"Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77610>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q1532671>Glória</a>","24,0","18,0"
650,0071824cx114-03,A Glória vista a partir do Morro do Castelo,nan,"Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77611>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q1532671>Glória</a>",nan,nan
651,0071824cx114-04,Vista do cais Pharoux,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de Novembro; ao fundo o Pão de Açúcar.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77612>Instituto Moreira Salles</a>",nan,"24,0","18,0"
652,0071824cx114-05,Vista do cais Pharoux,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77613>Instituto Moreira Salles</a>",nan,"24,0","18,0"
653,0071824cx114-06,Vista do cais Pharoux,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77614>Instituto Moreira Salles</a>",nan,"24,0","18,0"
654,0071824cx125-01,Passeio Público,"A lagoa do Boqueirão foi aterrada com material proveniente do desmonte do pequeno Morro das Mangueiras, que se erguia onde hoje está a Rua Visconde de Maranguape, na Lapa. A tarefa de arrasar o morro, aterrar a lagoa e construir o jardim foi entregue ao Mestre Valentim da Fonseca e Silva, considerado o melhor escultor do Rio na época. O Passeio Público foi construído entre 1779 e 1783. Foi o primeiro jardim público da cidade e do país, até então existiam apenas hortas e canteiros.","Marc Ferrez,NEGATIVO/ Vidro",1880,1875/1885,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77646>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
655,0071824cx126-01,Enseada de Botafogo,"Vista da antiga praia de Botafogo, vendo-se o Morro do Corcovado ao fundo.","Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77634>Instituto Moreira Salles</a>",nan,nan,nan
656,0071824cx126-02,"Panorama do centro do Rio de Janeiro, a partir da Ilha das Cobras, no primeiro plano a Alfândega e a torre da Candelária",nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77635>Instituto Moreira Salles</a>",nan,"24,0","18,0"
657,0071824cx126-05,Igreja de São Joaquim,"Vista da Igreja de São Joaquim na antiga Rua Larga, atual avenida Marechal Floriano, erguida em 1758.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77636>Instituto Moreira Salles</a>",nan,"18,0","24,0"
658,0071824cx126-06,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77637>Instituto Moreira Salles</a>",nan,"24,0","18,0"
659,0071824cx126-08,"Bairro da Lapa a partir de Santa Teresa, ao fundo o Morro do Castelo",Destaque para a Igreja Nossa Senhora do Carmo da Lapa e Igreja de Santa Luzia.,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77638>Instituto Moreira Salles</a>",nan,"24,0","18,0"
660,0071824cx126-09,Panorama dos bairros do Flamengo e Catete,"Destaque para o Palácio do Catete, à esquerda, e para o morro do Corcovado com o mirante Chapéu do Sol ao fundo.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77639>Instituto Moreira Salles</a>",nan,"24,0","18,0"
661,0071824cx126-10,Monumento em homenagem a Pedro Álvares Cabral,"Monumento criado por ocasião das comemorações dos 400 anos do descobrimento do Brasil, pelo escultor Rodolfo Bernardeli, em homenagem a Pedro Álvares Cabral.","Marc Ferrez,NEGATIVO/ Vidro",1902,1897/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77640>Instituto Moreira Salles</a>",nan,"24,0","18,0"
662,0071824cx126-11,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar","Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).","Marc Ferrez,NEGATIVO/ Vidro",1891,1891/1891,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77641>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q178725>Niterói</a>","24,0","18,0"
663,0071824cx127-06,Igreja Nossa Senhora da Glória,"Por decreto imperial, em 1834, foi criada no Rio de Janeiro a freguesia de Nossa Senhora da Glória no Largo do Machado. Foi inaugurada em 17 de junho de 1842 tendo como patrono perpétuo D. Pedro II.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77642>Instituto Moreira Salles</a>",nan,nan,nan
664,0071824cx127-07,Catedral Presbiteriana do Rio de Janeiro,"Catedral Presbiteriana localizada no Centro do Rio de Janeiro, fundada em 1862.","Marc Ferrez,NEGATIVO/ Vidro",1895,1890/1900,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77643>Instituto Moreira Salles</a>",nan,"18,0","24,0"
665,0071824cx127-08,Catedral Presbiteriana do Rio de Janeiro,"Catedral Presbiteriana localizada no Centro do Rio de Janeiro, fundada em 1862.","Marc Ferrez,NEGATIVO/ Vidro",1895,1890/1900,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77644>Instituto Moreira Salles</a>",nan,"18,0","24,0"
666,0071824cxambulantesb-05,"Ambulantes no largo do Paço, morro do Castelo ao fundo","No ano de 1900, Ferrez inicia a produção de séries de cartões postais, ampliando significativamente o alcance e o público de suas imagens. De acordo com o pesquisador Paulo Berger, o fotógrafo teria produzido cerca de 350 postais diferentes, em sua maioria de vistas do Rio de Janeiro. Na primeira série editada, com títulos e endereço do fotógrafo em francês, “Rue de S. Jose 88”,  há dois cartões que trazem duas imagens de vendedores, cada uma: “Vendeurs ambulants (de cebola e galinhas)”, “Vendeurs ambulants”(de legumes e vassoura). Tais imagens, provavelmente realizadas no final do século, pertencem a um conjunto de retratos de tipos populares das ruas do Rio, como o Cesteiro, o Funileiro, o Vassoreiro, o Mascate e os Jornaleiros, posando com suas mercadorias em frente a um fundo neutro, cuja autoria foi, durante muito tempo, atribuída exclusivamente a Ferrez. Um exame nos negativos de vidro que se encontram no acervo do Instituto Moreira Salles, revelou, entretanto, que algumas delas são assinadas por Gomes Junior, um autor desconhecido.","Gomes Junior,NEGATIVO/ Vidro",1899,1894/1904,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77652>Instituto Moreira Salles</a>",nan,"24,0","18,0"
667,0071824cxavulsos2-03,Rua da Quitanda,nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77647>Instituto Moreira Salles</a>",nan,"18,0","24,0"
668,0071824cxavulsos2-04,Rua da Quitanda,nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77648>Instituto Moreira Salles</a>",nan,"18,0","24,0"
669,0071824cxjulioferrez2-01,"Cine Pathé na Avenida Central, 116",nan,"Augusto Malta,NEGATIVO/ Vidro",1926,25-06-1926,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77653>Instituto Moreira Salles</a>",nan,"18,0","24,0"
670,0071824cxminas3-07,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).","Marc Ferrez,NEGATIVO/ Vidro",1896,1896/1905,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77678>Instituto Moreira Salles</a>",nan,"24,0","18,0"
671,0071824cxpintcand-01,"Praça XV de Novembro, antiga Praça D. Pedro II",nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77654>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10353359>Praça XV de Novembro</a>","24,0","18,0"
672,0071824cxpintcand-03,Praça XV de Novembro,"À esquerda o Paço Imperial, à direita o Arco do Teles e, em frente, a catedral da Sé, atual Igreja do Carmo.","Marc Ferrez,NEGATIVO/ Vidro",1903,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77655>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10353359>Praça XV de Novembro</a>","24,0","18,0"
673,0071824cxpintcand-04,"Praça XV de Novembro, ao centro, o Chafariz do Mestre Valentin",Praça XV de novembro após a reforma ocorrida durante a gestão do prefeito Pereira Passos.,"Marc Ferrez,NEGATIVO/ Vidro",1903,1885/1905,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77656>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10353359>Praça XV de Novembro</a>","24,0","18,0"
674,0071824cxrio1-09,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar","Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).","Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77657>Instituto Moreira Salles</a>",nan,"24,0","18,0"
675,0071824cxrio2-02_2,Morro do Corcovado tomado da Floresta da Tijuca,nan,"Marc Ferrez,NEGATIVO/ Vidro",1886,1881/1891,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77679>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q14942956>Tijuca Forest</a>","18,0","24,0"
676,0071824cxrio2-03,"Panorama do centro do Rio, ao fundo a Ilha Fiscal","Panorama da cidade do Rio de Janeiro, provavelmente a partir do Morro do Castelo.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77658>Instituto Moreira Salles</a>",nan,"24,0","18,0"
677,0071824cxrio2-04,Pedra de Itapuca,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.","Marc Ferrez,NEGATIVO/ Vidro",1884,1879/1889,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77659>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10352795>Praia de Icaraí</a>","24,0","18,0"
678,0071824cxrio2-05,"Mercado da Praia do Peixe, ao fundo, torres da Igreja da Ordem Terceira do Carmo",nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1880/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77680>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10353359>Praça XV de Novembro</a>","24,0","18,0"
679,0071824cxrio2-06,"Rua Primeiro de Março, com destaque para a Igreja de Santa Cruz dos Militares","Vista da Rua Primeiro de Março (antiga Rua Direita), à esquerda Igreja de Santa Cruz dos Militares, à direita Igreja da Ordem terceira do Carmo e ao fundo o Morro do Castelo.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77660>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
680,0071824cxrio2-07,Entrada da Baía de Guanabara e Pão de Açucar,"Vista da entrada da Baía de Guanabara, tomada do Forte do Imbuí (Niterói).","Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77681>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10283662>Q10283662</a>","24,0","18,0"
681,0071824cxrio2-09,Procissão Marítima,Provavelmente se trata da recepção de um evento de porte internacional.,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77662>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q224101>Baía de Guanabara</a>","24,0","18,0"
682,0071824cxrio2-10,Regatas na Praia de Botafogo,nan,"Marc Ferrez,NEGATIVO/ Vidro",1895,1894/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77663>Instituto Moreira Salles</a>",nan,"24,0","18,0"
683,0071824cxrio2-11,"Rua Direita, atual rua Primeiro de Março","Destaque para o prédio dos Correios, em primeiro plano, e para o prédio da Bolsa de Fundos Públicos, atual CCBB, adiante.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77664>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","18,0","24,0"
684,0071824cxrio2-12,Enseada de Botafogo,nan,"Marc Ferrez,NEGATIVO/ Vidro",1880,1875/1885,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77665>Instituto Moreira Salles</a>",nan,nan,nan
685,0071824cxrio2-13,"Rua São Clemente, ao fundo o morro do Corcovado","Rua São Clemente, tradicional rua do Bairro de Botafogo. O nome da rua se dá em homenagem ao Padre Clemente, que foi tesoureiro mor da igreja de São Sebastião (velho prédio da Sé), e devido a riqueza de sua família adquiriu grande parte do bairro de Botafogo. As terras de Clemente tinham como limite a Enseada de Botafogo, a Lagoa de Sacopenapã (hoje Rodrigo de Freitas) e os morros de São João e Dona Marta, este último batizado em homenagem à mãe de Clemente.","Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77682>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q894624>Botafogo (Bairro)</a>","18,0","24,0"
686,0071824cxrio3-01,Morro do Pão de Açúcar visto a partir da Fortaleza de Santa Cruz,nan,"Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77666>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q224101>Baía de Guanabara</a>","24,0","18,0"
687,0071824cxrio3-02,Ilha da Boa Viagem,nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77667>Instituto Moreira Salles</a>",nan,"24,0","18,0"
688,0071824cxrio3-04,Bairro do Flamengo visto do Morro Nova Cintra,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77669>Instituto Moreira Salles</a>",nan,"24,0","18,0"
689,0071824cxrio3-05,"Rua Direita, atual rua Primeiro de Março","Destaque para o prédio dos Correios, em primeiro plano, e para o prédio da Bolsa de Fundos Públicos, atual CCBB, adiante.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77683>Instituto Moreira Salles</a>",nan,"18,0","24,0"
690,0071824cxrio3-09,Passeio Público,nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77670>Instituto Moreira Salles</a>",nan,"24,0","18,0"
691,0071824cxrio4-05,Imprensa Nacional,"Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio. Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas.","Marc Ferrez,NEGATIVO/ Vidro",1880,1877/1885,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77671>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
692,0071824cxsn1-04,Igreja Anglicana,"A Igreja Anglicana localizava-se na Rua Evaristo da Veiga, foi construída em 1891 e demolida no início do Século XIX para reurbanização da área.","Marc Ferrez,NEGATIVO/ Vidro",1905,1900/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77672>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q64354277>Rua Evaristo da Veiga</a>","18,0","24,0"
693,0071824cxsn1-10,"Real Gabinete Português de Leitura, na rua Luís de Camões. À direita, os fundos da Escola Politécnica, atual IFCS/UFRJ",nan,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77674>Instituto Moreira Salles</a>",nan,"18,0","24,0"
694,0071824cxsn1-12,Igreja Anglicana,"A Igreja Anglicana localizava-se na Rua Evaristo da Veiga, foi construída em 1891 e demolida no início do Século XIX para reurbanização da área.","Marc Ferrez,NEGATIVO/ Vidro",1905,1900/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77673>Instituto Moreira Salles</a>",nan,"18,0","24,0"
695,0071824cxsn2-01,"Avenida Central, atual Rio Branco","Avenida com prédios ainda em construção, Morro do Pão de Açúcar ao fundo.","Marc Ferrez,NEGATIVO/ Vidro",1905,1900/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77675>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
696,0071824cxsn2-02,"Avenida Central, atual Rio Branco","Avenida com prédio em construção, ao fundo o Morro do Castelo.","Marc Ferrez,NEGATIVO/ Vidro",1905,1900/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77676>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
697,0071824cxsn2-03,"Praia de Copacabana, ao fundo a Igreja de Nossa Senhora de Copacabana",A Igreja deu lugar ao atual Forte de Copacabana.,"Marc Ferrez,NEGATIVO/ Vidro",1900,1895/1905,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/77677>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q202730>Copacabana</a>","24,0","18,0"
698,0071824cxsn2-04,"Praia de Botafogo, ao fundo o Morro do Corcovado e a Pedra da Gávea",nan,"Marc Ferrez,NEGATIVO/ Vidro",1900,1895/1905,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78574>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q894624>Botafogo (Bairro)</a>","24,0","18,0"
699,0071824cxsn2-06,"Avenida Central, nas proximidades do cruzamento com a Rua do Rosário",nan,"Marc Ferrez,NEGATIVO/ Vidro",1904,1899/1909,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78712>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2946148>Centro</a>","24,0","18,0"
700,0071824cxsn2-08,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).","Marc Ferrez,NEGATIVO/ Vidro",1905,1903/1906,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78576>Instituto Moreira Salles</a>",nan,"24,0","18,0"
701,0071824cxsn2-09,"Avenida Central, atual Rio Branco","Vista da Avenida Central, já inaugurada, na altura das ruas 7 de Setembro com Rodrigo Silva.","Marc Ferrez,NEGATIVO/ Vidro",1905,1900/1910,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78577>Instituto Moreira Salles</a>",nan,"24,0","18,0"
702,0071824cxsn2-10,Interior do Jardim Botânico,nan,"Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78578>Instituto Moreira Salles</a>",nan,"24,0","18,0"
703,0071824cxsn2-13,Vista do Outeiro da Glória,"Ao fundo, a Igreja do Outeiro da Glória e a chaminé da estação da City Improvement.","Marc Ferrez,NEGATIVO/ Vidro",1883,1880/1888,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78581>Instituto Moreira Salles</a>",nan,"24,0","18,0"
704,0071824cxvarios1-01,Vista do Cais Pharoux a partir da Ilha das Cobras,"Cais Pharoux, Praça D. Pedro II, atual Praça XV de Novembro; ao fundo, morro do Castelo e o Pão de Açúcar.","Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78592>Instituto Moreira Salles</a>",nan,"24,0","18,0"
705,0071824cxvarios1-02,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78593>Instituto Moreira Salles</a>",nan,"24,0","18,0"
706,0071824cxvarios1-03,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78594>Instituto Moreira Salles</a>",nan,"24,0","18,0"
707,0071824cxvarios1-04,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78595>Instituto Moreira Salles</a>",nan,"24,0","18,0"
708,0071824cxvarios1-05,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,"Marc Ferrez,NEGATIVO/ Vidro",1890,1885/1895,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78596>Instituto Moreira Salles</a>",nan,"24,0","18,0"
709,0071824cxvarios1-06,A Glória vista a partir do Morro do Castelo,nan,"Marc Ferrez,NEGATIVO/ Vidro",1885,1880/1890,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/78597>Instituto Moreira Salles</a>",nan,"24,0","18,0"
710,0072430cx003b-01,"Vista da Glória, e ao fundo o Pão de Açúcar","Vista do Outeiro da Glória e arredores, durante o processo de urbanização promovido pelo prefeito Pereira Passos (1903-1906).","Marc Ferrez,NEGATIVO/ Vidro",1904,1903/1906,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/71019>Instituto Moreira Salles</a>",nan,"30,0","24,0"
711,0072430cx003b-02,"Vista da Glória, e ao fundo o Pão de Açúcar","Vista do Outeiro da Glória e arredores, durante o processo de urbanização promovido pelo prefeito Pereira Passos (1903-1906).","Marc Ferrez,NEGATIVO/ Vidro",1903,1903/1906,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/71020>Instituto Moreira Salles</a>",nan,"30,0","24,0"
